adaptive,base,impostor_rate,len_attacks,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
False,CMU,0.5,,M2005,40,True,1.0,ImpFirst,0.7522099673202614,0.1721163496074376,0.20057189542483664,0.263017985331991,0.2950081699346406,0.23633201557682545
False,CMU,0.7,,M2005,40,False,0.0,Random,0.7645036541432721,0.14847955635133336,0.16076665685506766,0.18330557639821388,0.3102260348583878,0.23598835951261268
False,CMU,0.7,,M2005,40,False,0.0,GenFirst,0.7657429204629003,0.14847617281230002,0.1648867080938077,0.19300819731385596,0.3036274509803921,0.23861415880232034
False,CMU,0.7,,M2005,40,False,0.0,ImpFirst,0.7650575276850785,0.14923650034519537,0.1718212191396468,0.20129279249651286,0.2980637254901961,0.2378935840297173
False,CMU,0.7,,M2005,40,False,0.5,Random,0.7440932396495332,0.15453229580627748,0.20134374945910335,0.22093924837712903,0.31046977124183,0.23846279952412502
False,CMU,0.7,,M2005,40,False,0.5,GenFirst,0.7490748947784075,0.15518835349591564,0.2039103956283703,0.21180869599535354,0.2979398148148148,0.24562011141335488
False,CMU,0.7,,M2005,40,False,0.5,ImpFirst,0.7474843532533717,0.15301132611243057,0.1970696921860671,0.21500073298078393,0.3079616013071896,0.24293140126739454
False,CMU,0.7,,M2005,40,False,1.0,Random,0.7650180030834147,0.14088920418110554,0.1716184055978767,0.1893645912685903,0.2983455882352941,0.23273194542691586
False,CMU,0.7,,M2005,40,False,1.0,GenFirst,0.7651335425286727,0.13867347111790765,0.17591755546553034,0.18901061127614308,0.2938153594771242,0.24240825079972708
False,CMU,0.7,,M2005,40,False,1.0,ImpFirst,0.76558072153521,0.13813931601128096,0.16242924320409002,0.17072239995829583,0.3064093137254902,0.23900882057580355
False,CMU,0.7,,M2005,40,True,0.0,Random,0.7648773344906153,0.15080297363978548,0.1731960390797717,0.19697301607105822,0.29704929193899776,0.24923740954555007
False,CMU,0.7,,M2005,40,True,0.0,GenFirst,0.7669533574661849,0.1489779973562581,0.15837269683233637,0.18508362107841828,0.30772058823529413,0.23085105167257147
False,CMU,0.7,,M2005,40,True,0.0,ImpFirst,0.7672462642431733,0.1488205886788926,0.17163628414981894,0.19700740034600883,0.29387118736383444,0.23827287177546833
False,CMU,0.7,,M2005,40,True,0.5,Random,0.7453612559148576,0.15422630227908368,0.2038281417650563,0.2261179442079745,0.30544934640522875,0.23776232198649844
False,CMU,0.7,,M2005,40,True,0.5,GenFirst,0.7484688253965046,0.1554690004682529,0.2046663797080803,0.2231801482212969,0.29839596949891073,0.2466581804208093
False,CMU,0.7,,M2005,40,True,0.5,ImpFirst,0.748449863762303,0.1562733850714956,0.2029532136518644,0.21860797455538195,0.30014705882352943,0.2391235348402402
False,CMU,0.7,,M2005,40,True,1.0,Random,0.7658183154044961,0.13916012298182645,0.16156189860277267,0.18245729130695873,0.30680147058823526,0.23500634702954296
False,CMU,0.7,,M2005,40,True,1.0,GenFirst,0.7660663479162994,0.13681227904071583,0.1719536331434362,0.18798904360792307,0.29591367102396515,0.2340458082633243
False,CMU,0.7,,M2005,40,True,1.0,ImpFirst,0.7610163224285605,0.13991195884568813,0.17343440307316213,0.1870076971551328,0.30453295206971676,0.24573953065665693
GrowingWindow,CMU,0.3,,M2005,40,False,0.0,Random,0.7706150849494503,0.16548468572805175,0.3319070850030602,0.3307611495034599,0.12686274509803921,0.15835707972865168
GrowingWindow,CMU,0.3,,M2005,40,False,0.0,GenFirst,0.7601491459821569,0.16877931784988223,0.33931363614026155,0.33850193900037984,0.14038807189542485,0.1716715941574418
GrowingWindow,CMU,0.3,,M2005,40,False,0.0,ImpFirst,0.8018454861343793,0.1678351605628955,0.26358435452862694,0.31300649969082306,0.13272467320261438,0.17328754984259187
GrowingWindow,CMU,0.3,,M2005,40,False,0.5,Random,0.7852118598635628,0.13564186294132993,0.290033796612744,0.25906258854566255,0.13954248366013072,0.1804855995995858
GrowingWindow,CMU,0.3,,M2005,40,False,0.5,GenFirst,0.7822117259317337,0.1397129772904326,0.30791178778794875,0.27244265889497266,0.12766476034858387,0.1693018249020097
GrowingWindow,CMU,0.3,,M2005,40,False,0.5,ImpFirst,0.8137890957153727,0.14078518464954973,0.23548417240367706,0.24876308130975947,0.13693763616557733,0.17237369568380595
GrowingWindow,CMU,0.3,,M2005,40,False,1.0,Random,0.8074259335578997,0.15439544378191944,0.2497859324484711,0.28745916818696604,0.13536220043572986,0.16556763998869262
GrowingWindow,CMU,0.3,,M2005,40,False,1.0,GenFirst,0.7932681111386607,0.17110214625669945,0.27813834199283116,0.32798798909889976,0.13532543572984748,0.17567581513940636
GrowingWindow,CMU,0.3,,M2005,40,False,1.0,ImpFirst,0.8308892207866667,0.15084476787047313,0.21630707040923758,0.28531822165757964,0.12191448801742918,0.15070024062858195
GrowingWindow,CMU,0.3,,M2005,40,True,0.0,Random,0.7690642074214055,0.167170972406017,0.33355186838158973,0.32988198904997845,0.12831971677559914,0.1591140019287942
GrowingWindow,CMU,0.3,,M2005,40,True,0.0,GenFirst,0.7638889740505453,0.1726868195435277,0.33611230244357176,0.3418492422570451,0.1361097494553377,0.1724877018969716
GrowingWindow,CMU,0.3,,M2005,40,True,0.0,ImpFirst,0.7958392001803378,0.16766938617967914,0.27598091336481434,0.31693235511852363,0.1323406862745098,0.1659894555563197
GrowingWindow,CMU,0.3,,M2005,40,True,0.5,Random,0.7944024751048745,0.12978729292563732,0.2805550715767434,0.24684055217667797,0.13063997821350762,0.16042761395469252
GrowingWindow,CMU,0.3,,M2005,40,True,0.5,GenFirst,0.778985445919463,0.1404867946152672,0.30515683147262096,0.27749866525726596,0.13687227668845317,0.17641345834235767
GrowingWindow,CMU,0.3,,M2005,40,True,0.5,ImpFirst,0.8126819862713826,0.14285188283106176,0.24783047190167934,0.25382648083440434,0.12680555555555556,0.17102699603474902
GrowingWindow,CMU,0.3,,M2005,40,True,1.0,Random,0.8053371303332605,0.16050639628518804,0.26047497680624615,0.30746317493390046,0.1288507625272331,0.16778890303481414
GrowingWindow,CMU,0.3,,M2005,40,True,1.0,GenFirst,0.7914292573754649,0.17035688428813056,0.28497100594623814,0.32873662839205525,0.1321704793028322,0.1700585199019006
GrowingWindow,CMU,0.3,,M2005,40,True,1.0,ImpFirst,0.835649902105978,0.1526388814270909,0.20541996702987414,0.2824157427779522,0.12328022875816994,0.15585748148828527
GrowingWindow,CMU,0.5,,M2005,40,False,0.0,Random,0.7943579793028323,0.14046800824780567,0.2847004357298475,0.270073517123072,0.126583605664488,0.16627187350963826
GrowingWindow,CMU,0.5,,M2005,40,False,0.0,GenFirst,0.7714419934640523,0.14312249045383138,0.33055283224400867,0.2770494836977288,0.1265631808278867,0.1692878974402897
GrowingWindow,CMU,0.5,,M2005,40,False,0.0,ImpFirst,0.8259667755991288,0.14152516658374067,0.2220915032679738,0.2551175787335768,0.12597494553376906,0.15010861447835258
GrowingWindow,CMU,0.5,,M2005,40,False,0.5,Random,0.7900081699346404,0.13519273189131475,0.28938044662309376,0.25620178116715153,0.13060321350762527,0.16886329655011517
GrowingWindow,CMU,0.5,,M2005,40,False,0.5,GenFirst,0.7827968409586057,0.13546877180232259,0.2923597494553377,0.26108739766461114,0.14204656862745096,0.17821155869797264
GrowingWindow,CMU,0.5,,M2005,40,False,0.5,ImpFirst,0.8203710511982572,0.1401563001981144,0.22861928104575163,0.25102172887912744,0.13063861655773418,0.16273557580275785
GrowingWindow,CMU,0.5,,M2005,40,False,1.0,Random,0.8051334422657951,0.14819637579007536,0.26900735294117645,0.28148333800592656,0.12072576252723312,0.14279545490523698
GrowingWindow,CMU,0.5,,M2005,40,False,1.0,GenFirst,0.7819825708061002,0.1566839014764067,0.3114719498910675,0.29851882900446897,0.12456290849673204,0.15521558697776053
GrowingWindow,CMU,0.5,,M2005,40,False,1.0,ImpFirst,0.839708605664488,0.14226708065478127,0.18494961873638344,0.2545228288763989,0.13563316993464053,0.1631020482813385
GrowingWindow,CMU,0.5,,M2005,40,True,0.0,Random,0.7927403322440086,0.14242723309383523,0.28863017429193905,0.2752158154934824,0.12588916122004357,0.1588497206984108
GrowingWindow,CMU,0.5,,M2005,40,True,0.0,GenFirst,0.7760893246187363,0.14638768128010432,0.31493600217864925,0.298733918717349,0.13288534858387802,0.15780361165097048
GrowingWindow,CMU,0.5,,M2005,40,True,0.0,ImpFirst,0.8201681644880174,0.1426636444588464,0.22370778867102395,0.2539155442770097,0.13595588235294118,0.17366938705382456
GrowingWindow,CMU,0.5,,M2005,40,True,0.5,Random,0.7955031318082789,0.1333531169850792,0.27482434640522874,0.24948655322356658,0.1341693899782135,0.16751933301924432
GrowingWindow,CMU,0.5,,M2005,40,True,0.5,GenFirst,0.7714045479302832,0.13968172821247873,0.3330773420479303,0.28286860137905506,0.12411356209150327,0.1597000808089369
GrowingWindow,CMU,0.5,,M2005,40,True,0.5,ImpFirst,0.8195234204793029,0.14327945205260068,0.2352941176470588,0.26030738759738936,0.12565904139433548,0.16900697313424384
GrowingWindow,CMU,0.5,,M2005,40,True,1.0,Random,0.8051089324618735,0.1478460625109306,0.25962145969498907,0.2714542900716528,0.1301606753812636,0.17432741309489505
GrowingWindow,CMU,0.5,,M2005,40,True,1.0,GenFirst,0.7900034041394336,0.15910390551080347,0.29086873638344224,0.3017285521416766,0.12912445533769065,0.15689539100909947
GrowingWindow,CMU,0.5,,M2005,40,True,1.0,ImpFirst,0.8350081699346406,0.14486115396282898,0.199734477124183,0.25932746919416033,0.13024918300653596,0.16608403841199387
GrowingWindow,CMU,0.7,,M2005,40,False,0.0,Random,0.8285643674883311,0.11260493700895848,0.2192397290756254,0.20073836095542322,0.12363153594771241,0.15827607359242893
GrowingWindow,CMU,0.7,,M2005,40,False,0.0,GenFirst,0.8081557006282629,0.11380645672815873,0.2509149059330166,0.2141588652383704,0.1327736928104575,0.16195592463601752
GrowingWindow,CMU,0.7,,M2005,40,False,0.0,ImpFirst,0.8523539781664033,0.11223904678834173,0.16462347068244368,0.1826441674596468,0.13066857298474946,0.1636045792293993
GrowingWindow,CMU,0.7,,M2005,40,False,0.5,Random,0.8077333309748882,0.12124703289108242,0.25392740123105134,0.224085428940346,0.13060593681917212,0.1648924724283793
GrowingWindow,CMU,0.7,,M2005,40,False,0.5,GenFirst,0.7886467763512801,0.12343448204782707,0.29760976973752684,0.2352722233710089,0.12509667755991286,0.16228838460516345
GrowingWindow,CMU,0.7,,M2005,40,False,0.5,ImpFirst,0.8345552268537336,0.12827739072882824,0.19429504738185735,0.21464655915834263,0.13659449891067538,0.17640727267518233
GrowingWindow,CMU,0.7,,M2005,40,False,1.0,Random,0.8270168283686191,0.1058420391040994,0.20771062430851334,0.19650145550463316,0.13825571895424837,0.17153569181809197
GrowingWindow,CMU,0.7,,M2005,40,False,1.0,GenFirst,0.8079239670414564,0.11728303504595167,0.24713000709355815,0.21713307824453612,0.1370220588235294,0.17438639428809555
GrowingWindow,CMU,0.7,,M2005,40,False,1.0,ImpFirst,0.8449970934906993,0.11168380521253723,0.17557362347611802,0.19389210415217686,0.13443218954248365,0.17252198747888312
GrowingWindow,CMU,0.7,,M2005,40,True,0.0,Random,0.82778708250471,0.11254780186966902,0.2191262707204276,0.20418486864408317,0.1252995642701525,0.150845265210291
GrowingWindow,CMU,0.7,,M2005,40,True,0.0,GenFirst,0.8097996930119038,0.11704049224576442,0.25212583184111614,0.2185345021348119,0.12827478213507626,0.16332057765942334
GrowingWindow,CMU,0.7,,M2005,40,True,0.0,ImpFirst,0.8480768311915308,0.11626449193827824,0.16693593456682948,0.18963362606830816,0.13691040305010893,0.17378593804873374
GrowingWindow,CMU,0.7,,M2005,40,True,0.5,Random,0.8076513435573143,0.11658158767459957,0.2546414849986613,0.21188321817851016,0.13005582788671025,0.16615118263050896
GrowingWindow,CMU,0.7,,M2005,40,True,0.5,GenFirst,0.7876180642036397,0.1230432069683509,0.29212089773651145,0.23244475230002895,0.13264297385620916,0.17550041163840505
GrowingWindow,CMU,0.7,,M2005,40,True,0.5,ImpFirst,0.8347984903035544,0.12626459345730243,0.19762251830356678,0.21885405580994563,0.13278050108932463,0.16857723902315447
GrowingWindow,CMU,0.7,,M2005,40,True,1.0,Random,0.8255864196243637,0.10392660127977123,0.22666485138308104,0.19395365905889228,0.12216230936819171,0.15785141767148547
GrowingWindow,CMU,0.7,,M2005,40,True,1.0,GenFirst,0.8040257403873653,0.11272452767057288,0.26291937979171803,0.22678123248472465,0.12902913943355118,0.16260659664445531
GrowingWindow,CMU,0.7,,M2005,40,True,1.0,ImpFirst,0.8523248960480665,0.11110210900354388,0.1729128440694445,0.19178199371431717,0.12243736383442266,0.16096072072793985
SlidingWindow,CMU,0.3,,M2005,40,False,0.0,Random,0.8152832057863018,0.12058884738594101,0.13333337056247271,0.18797555390072218,0.23610021786492374,0.2256243654283519
SlidingWindow,CMU,0.3,,M2005,40,False,0.0,GenFirst,0.8381053769859884,0.13698761853881244,0.06620346171429763,0.17365219190861741,0.2575857843137255,0.2513764858879831
SlidingWindow,CMU,0.3,,M2005,40,False,0.0,ImpFirst,0.7375131041917032,0.18710479209434167,0.2733847393290118,0.31729054911757926,0.2515890522875817,0.2356617945990515
SlidingWindow,CMU,0.3,,M2005,40,False,0.5,Random,0.8190544101080092,0.11595628593113055,0.11552816235478774,0.15100892588046205,0.24636301742919392,0.24175534836324467
SlidingWindow,CMU,0.3,,M2005,40,False,0.5,GenFirst,0.8439729992874343,0.12474336496148287,0.06370296656674365,0.15672462028509232,0.24835103485838783,0.24123407913299283
SlidingWindow,CMU,0.3,,M2005,40,False,0.5,ImpFirst,0.7565448478035551,0.16556433285933547,0.24191438936020976,0.24587855231548209,0.24499591503267973,0.23937412478270167
SlidingWindow,CMU,0.3,,M2005,40,False,1.0,Random,0.8351790391196352,0.12280100395748317,0.08703707426617643,0.14378456655031183,0.24260484749455336,0.2354413205324146
SlidingWindow,CMU,0.3,,M2005,40,False,1.0,GenFirst,0.8489684014887189,0.1329339400275245,0.06594527763258413,0.18518416549402902,0.2361179193899782,0.24223774715943536
SlidingWindow,CMU,0.3,,M2005,40,False,1.0,ImpFirst,0.7748284876816225,0.17469971738881404,0.1933100725670385,0.27088559185811595,0.25703295206971677,0.25100722291727934
SlidingWindow,CMU,0.3,,M2005,40,True,0.0,Random,0.8173529663061397,0.12726698827527133,0.12099395845525876,0.1746774466623786,0.24430010893246187,0.2390671303632696
SlidingWindow,CMU,0.3,,M2005,40,True,0.0,GenFirst,0.8330338374717244,0.13259041717417744,0.06572562571014583,0.18553450935108473,0.26820669934640523,0.2382674542119604
SlidingWindow,CMU,0.3,,M2005,40,True,0.0,ImpFirst,0.7440994196721752,0.19079102639902018,0.262106171548896,0.3122165657089029,0.24969498910675378,0.23668141111683902
SlidingWindow,CMU,0.3,,M2005,40,True,0.5,Random,0.827392055506413,0.11204028843962666,0.10868674955362262,0.15301422861299965,0.23652913943355122,0.22220748946524513
SlidingWindow,CMU,0.3,,M2005,40,True,0.5,GenFirst,0.854070121735563,0.12141691815524701,0.05663780663780663,0.15627991321604018,0.23522194989106757,0.2210607162013292
SlidingWindow,CMU,0.3,,M2005,40,True,0.5,ImpFirst,0.7548243003341689,0.16297683198667362,0.24459023375432046,0.24632758237400962,0.24576116557734207,0.24396539731391792
SlidingWindow,CMU,0.3,,M2005,40,True,1.0,Random,0.8343197291542879,0.12216378033861795,0.08717072687660923,0.13738822972531828,0.24418981481481478,0.24104961665426744
SlidingWindow,CMU,0.3,,M2005,40,True,1.0,GenFirst,0.8402947989403098,0.1331454427557947,0.07070669841567673,0.19879775961429696,0.24870370370370368,0.23660359644656379
SlidingWindow,CMU,0.3,,M2005,40,True,1.0,ImpFirst,0.7695507350335137,0.17866571469898865,0.19829095912687245,0.271098317641263,0.2626075708061002,0.25051361878979417
SlidingWindow,CMU,0.5,,M2005,40,False,0.0,Random,0.811950571895425,0.12456649085179744,0.11169117647058825,0.16285434989785863,0.2644076797385621,0.24961260791762013
SlidingWindow,CMU,0.5,,M2005,40,False,0.0,GenFirst,0.8441653050108934,0.12190039591200247,0.07690495642701525,0.17105225455595482,0.23476443355119825,0.2316349678693719
SlidingWindow,CMU,0.5,,M2005,40,False,0.0,ImpFirst,0.7631631263616557,0.1686882461923984,0.21820942265795204,0.24903292620113107,0.25546432461873636,0.24263342972975865
SlidingWindow,CMU,0.5,,M2005,40,False,0.5,Random,0.8222208605664488,0.1144176816314165,0.10545343137254903,0.13623822405086822,0.2501048474945533,0.23461403826283478
SlidingWindow,CMU,0.5,,M2005,40,False,0.5,GenFirst,0.8473604302832244,0.12109459483177937,0.05859204793028321,0.15521312225363776,0.24668709150326798,0.23062394966288843
SlidingWindow,CMU,0.5,,M2005,40,False,0.5,ImpFirst,0.7642190904139432,0.16515410630470131,0.2278036492374728,0.25769216943329853,0.24375816993464053,0.23857270490761112
SlidingWindow,CMU,0.5,,M2005,40,False,1.0,Random,0.8322875816993462,0.1196565931283978,0.08757625272331154,0.14034466177052465,0.24784858387799563,0.23917800621106328
SlidingWindow,CMU,0.5,,M2005,40,False,1.0,GenFirst,0.8415938180827888,0.12978601005391122,0.07811274509803921,0.18436179490532809,0.23869961873638346,0.23707220792920428
SlidingWindow,CMU,0.5,,M2005,40,False,1.0,ImpFirst,0.7787023420479302,0.16589188445335423,0.1941489651416122,0.25907456279871055,0.24844635076252722,0.23261917309099764
SlidingWindow,CMU,0.5,,M2005,40,True,0.0,Random,0.8167320261437909,0.11879629317480761,0.11098175381263616,0.15276854146150123,0.2555541938997821,0.23906791674381717
SlidingWindow,CMU,0.5,,M2005,40,True,0.0,GenFirst,0.8340720315904139,0.12818270397379333,0.07929330065359477,0.1732153818881478,0.25256263616557734,0.2503843055228595
SlidingWindow,CMU,0.5,,M2005,40,True,0.0,ImpFirst,0.7672494553376906,0.1706552306125455,0.23083741830065357,0.2569613997790602,0.2346636710239651,0.23537807356513335
SlidingWindow,CMU,0.5,,M2005,40,True,0.5,Random,0.8185246459694989,0.11692139426333413,0.112619825708061,0.15038869044920403,0.25033088235294115,0.23953199107612883
SlidingWindow,CMU,0.5,,M2005,40,True,0.5,GenFirst,0.8413977396514161,0.12341615038703059,0.0629520697167756,0.16101330712886489,0.2542524509803921,0.2399918752723269
SlidingWindow,CMU,0.5,,M2005,40,True,0.5,ImpFirst,0.7631277233115468,0.16689076735406602,0.23812908496732027,0.25799077255432273,0.23561546840958608,0.23258367919478418
SlidingWindow,CMU,0.5,,M2005,40,True,1.0,Random,0.8338167211328975,0.11705254379919078,0.09563316993464052,0.15641230262541772,0.23673338779956427,0.22492172583312636
SlidingWindow,CMU,0.5,,M2005,40,True,1.0,GenFirst,0.8393579793028322,0.12525667408571708,0.07640114379084967,0.1761257865318313,0.24488289760348586,0.23658516244476052
SlidingWindow,CMU,0.5,,M2005,40,True,1.0,ImpFirst,0.7790624999999999,0.16466938766161335,0.1999754901960784,0.2638903153353867,0.24189950980392155,0.2276983409208844
SlidingWindow,CMU,0.7,,M2005,40,False,0.0,Random,0.8315936449306307,0.11343305894294227,0.09258068399494747,0.1107019401571934,0.24423202614379086,0.23540791632400138
SlidingWindow,CMU,0.7,,M2005,40,False,0.0,GenFirst,0.8515297523192875,0.10909096842547283,0.061014569435498905,0.12498470427301922,0.23592592592592587,0.22547847076621047
SlidingWindow,CMU,0.7,,M2005,40,False,0.0,ImpFirst,0.7885624961372726,0.14152304477635835,0.16586656545965964,0.19383451957369496,0.2570084422657952,0.24353622885212362
SlidingWindow,CMU,0.7,,M2005,40,False,0.5,Random,0.8230590479762101,0.11813996934579293,0.09796550971206777,0.12808102664145074,0.25591639433551194,0.24539204755836797
SlidingWindow,CMU,0.7,,M2005,40,False,0.5,GenFirst,0.8454640861075815,0.12244091371406406,0.06442041166283258,0.14256762228415895,0.24465141612200436,0.24441620605324244
SlidingWindow,CMU,0.7,,M2005,40,False,0.5,ImpFirst,0.7741388163523787,0.14952511771888904,0.20483919736060222,0.21633100769231375,0.2468831699346405,0.2341497261786155
SlidingWindow,CMU,0.7,,M2005,40,False,1.0,Random,0.8334737155248813,0.11049786254388914,0.08922359291537924,0.13407129222283354,0.24382897603485837,0.23042434689264632
SlidingWindow,CMU,0.7,,M2005,40,False,1.0,GenFirst,0.8572534093313109,0.11250270877975516,0.05511464103236757,0.12898990268448923,0.23037854030501087,0.22749809895838155
SlidingWindow,CMU,0.7,,M2005,40,False,1.0,ImpFirst,0.7941008175123908,0.13808802138264578,0.17779237368981526,0.18817875924974087,0.234005991285403,0.2400900428839468
SlidingWindow,CMU,0.7,,M2005,40,True,0.0,Random,0.82360221414406,0.11608408361957573,0.09660684622168397,0.1115625517067575,0.2561887254901961,0.25387588807566797
SlidingWindow,CMU,0.7,,M2005,40,True,0.0,GenFirst,0.8532431119424002,0.11027835516787342,0.05141274125681198,0.10533374189401873,0.24210103485838783,0.2298572796608589
SlidingWindow,CMU,0.7,,M2005,40,True,0.0,ImpFirst,0.7930919860405393,0.13849313505817815,0.16506194295160104,0.18918705234601005,0.2487540849673203,0.226517690744411
SlidingWindow,CMU,0.7,,M2005,40,True,0.5,Random,0.8306347081763391,0.11019971585002729,0.09914588865821487,0.11906545295869345,0.23958469498910673,0.22913072686021163
SlidingWindow,CMU,0.7,,M2005,40,True,0.5,GenFirst,0.8462191792264068,0.1206941396458489,0.06475254568661994,0.1515733762957344,0.24280909586056645,0.23742278905764844
SlidingWindow,CMU,0.7,,M2005,40,True,0.5,ImpFirst,0.7780226696448306,0.14963069824792857,0.1943032445883345,0.1983378393641848,0.24965141612200437,0.23576694507044826
SlidingWindow,CMU,0.7,,M2005,40,True,1.0,Random,0.8339914405942039,0.11444214394680093,0.07826848046736576,0.11346901243727735,0.25374863834422656,0.24580248796792648
