adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
False,strong,0.5,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.8215583341580365,0.045846214455160114,0.0,0.0,0.3568833316839269,0.09169242891032026
False,strong,0.7,OCSVM,40,GrowingWindow,0.5,Random,0.8215583341580365,0.045846214455160114,0.0,0.0,0.3568833316839269,0.09169242891032026
False,strong,0.7,OCSVM,40,GrowingWindow,0.5,GenFirst,0.8215583341580365,0.045846214455160114,0.0,0.0,0.3568833316839269,0.09169242891032026
False,strong,0.7,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.8215583341580365,0.045846214455160114,0.0,0.0,0.3568833316839269,0.09169242891032026
False,logical,0.3,OCSVM,40,GrowingWindow,0.5,Random,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.3,OCSVM,40,GrowingWindow,0.5,GenFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.3,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.5,OCSVM,40,GrowingWindow,0.5,Random,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.5,OCSVM,40,GrowingWindow,0.5,GenFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.5,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.7,OCSVM,40,GrowingWindow,0.5,Random,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.7,OCSVM,40,GrowingWindow,0.5,GenFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,logical,0.7,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.8208380966913686,0.04566019649579846,0.0,0.0,0.3583238066172627,0.09132039299159696
False,DSL,0.3,OCSVM,40,GrowingWindow,0.5,Random,0.5713616399510363,0.1497293695901094,0.39962149133975755,0.270092730855877,0.45765522875817,0.2572420421480542
False,DSL,0.3,OCSVM,40,GrowingWindow,0.5,GenFirst,0.5713616399510363,0.1497293695901094,0.39962149133975755,0.270092730855877,0.45765522875817,0.2572420421480542
False,DSL,0.3,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.5713616399510363,0.1497293695901094,0.39962149133975755,0.270092730855877,0.45765522875817,0.2572420421480542
False,DSL,0.5,OCSVM,40,GrowingWindow,0.5,Random,0.5682924836601307,0.14755982839134107,0.40575980392156863,0.29670715640090534,0.45765522875817,0.2572420421480542
False,DSL,0.5,OCSVM,40,GrowingWindow,0.5,GenFirst,0.5682924836601307,0.14755982839134107,0.40575980392156863,0.29670715640090534,0.45765522875817,0.2572420421480542
False,DSL,0.5,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.5682924836601307,0.14755982839134107,0.40575980392156863,0.29670715640090534,0.45765522875817,0.2572420421480542
False,DSL,0.7,OCSVM,40,GrowingWindow,0.5,Random,0.5723557898309651,0.13664740288808905,0.3976331915798997,0.2968253389055889,0.45765522875817,0.2572420421480542
False,DSL,0.7,OCSVM,40,GrowingWindow,0.5,GenFirst,0.5723557898309651,0.13664740288808905,0.3976331915798997,0.2968253389055889,0.45765522875817,0.2572420421480542
False,DSL,0.7,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.5723557898309651,0.13664740288808905,0.3976331915798997,0.2968253389055889,0.45765522875817,0.2572420421480542
False,greyc,0.3,OCSVM,40,GrowingWindow,0.5,Random,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.3,OCSVM,40,GrowingWindow,0.5,GenFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.3,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.5,OCSVM,40,GrowingWindow,0.5,Random,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.5,OCSVM,40,GrowingWindow,0.5,GenFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.5,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.7,OCSVM,40,GrowingWindow,0.5,Random,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.7,OCSVM,40,GrowingWindow,0.5,GenFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
False,greyc,0.7,OCSVM,40,GrowingWindow,0.5,ImpFirst,0.7995362184904587,0.04122097671712733,0.0,0.0,0.40092756301908267,0.08244195343425471
