adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
False,DSL,0.7,Statistic,40,False,0.0,ImpFirst,0.747667074034639,0.13945042156001367,0.2509403617346436,0.2424528880865254,0.25372549019607843,0.20124543329092173
GrowingWindow,easy,0.3,Statistic,40,False,0.0,Random,0.8135499480039838,0.19081523617353532,0.34881456113482256,0.3904258105047368,0.024085542857209825,0.06518545935322223
GrowingWindow,easy,0.3,Statistic,40,False,0.0,GenFirst,0.8084945119021135,0.1978098745719167,0.35183529161470334,0.39294428289251054,0.031175684581069747,0.07290132240145814
GrowingWindow,easy,0.3,Statistic,40,False,0.0,ImpFirst,0.7939514052044339,0.20145804716009064,0.3889158233439279,0.41339996647739474,0.023181366247204436,0.06519764083644701
GrowingWindow,easy,0.5,Statistic,40,False,0.0,Random,0.7776629578580248,0.20234775477942574,0.42157401154927815,0.4179660778966612,0.0231000727346723,0.06530483130576538
GrowingWindow,easy,0.5,Statistic,40,False,0.0,GenFirst,0.7850688441117819,0.2008233983153895,0.3986866271953665,0.403658770392541,0.031175684581069747,0.07290132240145814
GrowingWindow,easy,0.5,Statistic,40,False,0.0,ImpFirst,0.7519148355351527,0.20676297783064468,0.4700430803624523,0.42439932955553344,0.02612724856724211,0.06610428791819187
GrowingWindow,easy,0.7,Statistic,40,False,0.0,Random,0.7063541760788278,0.14508969594907892,0.5651148608758371,0.308009516469593,0.022176786966507288,0.0632331206720186
GrowingWindow,easy,0.7,Statistic,40,False,0.0,GenFirst,0.7135506809301686,0.13585681743576988,0.541722953558593,0.28525551672578825,0.031175684581069747,0.07290132240145814
GrowingWindow,easy,0.7,Statistic,40,False,0.0,ImpFirst,0.6904714685306271,0.14124501710301748,0.5982312556665405,0.2997348385669902,0.02082580727220542,0.06372924648604603
GrowingWindow,strong,0.3,Statistic,40,False,0.0,Random,0.8113310278376519,0.16722892544270293,0.338331041386597,0.32251798714807256,0.03900690293809929,0.11186650639873698
GrowingWindow,strong,0.3,Statistic,40,False,0.0,GenFirst,0.8150564796045704,0.16447521177032612,0.3256863849456443,0.3136301219417372,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.3,Statistic,40,False,0.0,ImpFirst,0.7932666035022454,0.18059381841318342,0.378138973509344,0.35133537624792305,0.035327819486165576,0.10675636660352117
GrowingWindow,strong,0.5,Statistic,40,False,0.0,Random,0.8041460954645627,0.19063333973169025,0.35672044985610135,0.372395410393292,0.03498735921477328,0.10543117599585092
GrowingWindow,strong,0.5,Statistic,40,False,0.0,GenFirst,0.814381614623622,0.18825323141377207,0.3270361149075407,0.3544663636725497,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.5,Statistic,40,False,0.0,ImpFirst,0.7858931071554833,0.19949169622292517,0.3958707495468683,0.3918186406232106,0.03234303614216521,0.10414723090857626
GrowingWindow,strong,0.7,Statistic,40,False,0.0,Random,0.7573649648280828,0.1505222481630634,0.4502384301708197,0.3018220155070703,0.03503164017301442,0.11005980328764085
GrowingWindow,strong,0.7,Statistic,40,False,0.0,GenFirst,0.7680879846621299,0.14097417448847357,0.419623374830525,0.27843645588436194,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.7,Statistic,40,False,0.0,ImpFirst,0.7366388830882283,0.1449401285966994,0.49362271028133026,0.29021930463120615,0.03309952354221323,0.10873216815009182
GrowingWindow,logical,0.3,Statistic,40,False,0.0,Random,0.860135602811449,0.18912496303691598,0.22672474987289803,0.34798468536222504,0.05300404450420424,0.15442324758366727
GrowingWindow,logical,0.3,Statistic,40,False,0.0,GenFirst,0.8664127329732861,0.17809467250230387,0.21294054025535505,0.32513520177704913,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.3,Statistic,40,False,0.0,ImpFirst,0.8441357746057884,0.2048078627517137,0.2626968641783457,0.3848773151218056,0.04903158661007763,0.14956663131034523
GrowingWindow,logical,0.5,Statistic,40,False,0.0,Random,0.8408024934388852,0.20006121770722327,0.26942189738977823,0.37168582255768073,0.04897311573245154,0.1479679099741539
GrowingWindow,logical,0.5,Statistic,40,False,0.0,GenFirst,0.8398133723161605,0.19539033414195361,0.26613926156960616,0.3567870718950582,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.5,Statistic,40,False,0.0,ImpFirst,0.8165732590160664,0.21046867528317506,0.3228483026442223,0.399744158412239,0.04400517932364506,0.14385840035913172
GrowingWindow,logical,0.7,Statistic,40,False,0.0,Random,0.7891808192341929,0.15630153020159168,0.3774263964851536,0.30345443534513006,0.04421196504646053,0.1440565711791573
GrowingWindow,logical,0.7,Statistic,40,False,0.0,GenFirst,0.78849122877859,0.14932366461404076,0.3687835486447472,0.2876440285927524,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.7,Statistic,40,False,0.0,ImpFirst,0.7589178692491317,0.15177382291399902,0.4433591790293893,0.30024195569474327,0.038805082472347326,0.1410259054556511
GrowingWindow,DSL,0.3,Statistic,40,False,0.0,Random,0.6921577962657685,0.21487057678834984,0.5819180675991821,0.4263831775412291,0.033766339869281035,0.03846658491864746
GrowingWindow,DSL,0.3,Statistic,40,False,0.0,GenFirst,0.6920042200160234,0.2069275905042269,0.5840620937370163,0.41301692083008273,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.3,Statistic,40,False,0.0,ImpFirst,0.6473598755690475,0.22602512413604334,0.6350991486440402,0.4185780018097934,0.07018110021786493,0.10748717132744576
GrowingWindow,DSL,0.5,Statistic,40,False,0.0,Random,0.6819587418300653,0.20239481625596373,0.5920656318082789,0.38978797512424457,0.04401688453159041,0.05764319906146922
GrowingWindow,DSL,0.5,Statistic,40,False,0.0,GenFirst,0.6902260348583877,0.1871314166729246,0.5876184640522876,0.37468935122622876,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.5,Statistic,40,False,0.0,ImpFirst,0.6336097494553375,0.20935173019570044,0.640890522875817,0.3602608849515699,0.09188997821350763,0.13900941142876092
GrowingWindow,DSL,0.7,Statistic,40,False,0.0,Random,0.6851774083647293,0.16711879392080417,0.5788091266256614,0.31460169283631967,0.050836056644880154,0.08306352013219798
GrowingWindow,DSL,0.7,Statistic,40,False,0.0,GenFirst,0.6903837960226387,0.15737543146707625,0.587302941723786,0.3149217320453363,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.7,Statistic,40,False,0.0,ImpFirst,0.6555442597027477,0.17007851108461047,0.5970868618581214,0.30277322358693115,0.09182461873638342,0.1388105389562139
SlidingWindow,easy,0.3,Statistic,40,False,0.0,Random,0.8070709589565758,0.19660473866472283,0.3600599555773848,0.3977262514985075,0.025798126509463844,0.06654323535823504
SlidingWindow,easy,0.3,Statistic,40,False,0.0,GenFirst,0.8841828419324419,0.1775826524113044,0.20392713223595577,0.3478218421645097,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.3,Statistic,40,False,0.0,ImpFirst,0.7982998684217348,0.21025432823011142,0.3686360722308435,0.40980012031106317,0.03476419092568691,0.07983834168618471
SlidingWindow,easy,0.5,Statistic,40,False,0.0,Random,0.7457045903750115,0.21900156459071032,0.4682615963600864,0.4239234018714272,0.04032922288989039,0.10526652522365065
SlidingWindow,easy,0.5,Statistic,40,False,0.0,GenFirst,0.8437805740386334,0.19371762639547477,0.28473166802357247,0.3846189662573975,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.5,Statistic,40,False,0.0,ImpFirst,0.6727258731977378,0.32667945957064815,0.45357533118319315,0.4287353807672708,0.20097292242133122,0.3181080832841865
SlidingWindow,easy,0.7,Statistic,40,False,0.0,Random,0.6702561202484978,0.17154128602404067,0.5197015372221254,0.2582070089234771,0.13978622228087897,0.19892009922711656
SlidingWindow,easy,0.7,Statistic,40,False,0.0,GenFirst,0.79811557713131,0.10577112775731073,0.3760616618382194,0.22008837210709423,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.7,Statistic,40,False,0.0,ImpFirst,0.5510592581056715,0.2519420026320151,0.4552562125781236,0.2051111637450152,0.44262527121053347,0.3999435045474238
SlidingWindow,strong,0.3,Statistic,40,False,0.0,Random,0.8131933910569527,0.17188142281019272,0.33297745807005064,0.33154742662751946,0.04063575981604405,0.10777651834867115
SlidingWindow,strong,0.3,Statistic,40,False,0.0,GenFirst,0.8701755451766546,0.1538593366622472,0.22010306908455057,0.28432847285319834,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.3,Statistic,40,False,0.0,ImpFirst,0.798963007798786,0.18329540903013827,0.35206066909770617,0.33661247507669684,0.050013315304721806,0.11379941928778083
SlidingWindow,strong,0.5,Statistic,40,False,0.0,Random,0.7975360919254272,0.19795854727332562,0.36393090151968477,0.38045936051898877,0.04099691462946086,0.10746366275582783
SlidingWindow,strong,0.5,Statistic,40,False,0.0,GenFirst,0.8668703033663958,0.1766604977291384,0.22671355270506832,0.3276309020042291,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.5,Statistic,40,False,0.0,ImpFirst,0.7638511825840332,0.25877041334277906,0.35878474214696254,0.38030288847820354,0.11351289268497115,0.2141942782151623
SlidingWindow,strong,0.7,Statistic,40,False,0.0,Random,0.7346262368693208,0.15505511864971638,0.4465065958096535,0.26173999309913826,0.08424093045170487,0.15697241626682376
SlidingWindow,strong,0.7,Statistic,40,False,0.0,GenFirst,0.8300851305127138,0.12084655845253843,0.3002838984124324,0.22543794766000338,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.7,Statistic,40,False,0.0,ImpFirst,0.6575060216667701,0.23145879594931182,0.40327585016187,0.20844883397779848,0.28171210650458994,0.3426491289837977
SlidingWindow,logical,0.3,Statistic,40,False,0.0,Random,0.8591869556512253,0.1920022931996433,0.23569037957926844,0.3636738365867819,0.04593570911828113,0.14240351657318168
SlidingWindow,logical,0.3,Statistic,40,False,0.0,GenFirst,0.9144903865354864,0.1490659394174953,0.11544075608890425,0.2626548697222267,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.3,Statistic,40,False,0.0,ImpFirst,0.8430170380753146,0.20908220981060846,0.25003412568227384,0.37387428306910075,0.06393179816709717,0.15688119472683992
SlidingWindow,logical,0.5,Statistic,40,False,0.0,Random,0.8282600066957284,0.21193896560944805,0.29028465179423324,0.38807258397903693,0.05319533481431,0.1487107737865322
SlidingWindow,logical,0.5,Statistic,40,False,0.0,GenFirst,0.8816789856834639,0.1709941351251826,0.1810635577929494,0.3018508643538349,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.5,Statistic,40,False,0.0,ImpFirst,0.7682149092077201,0.29223408963625297,0.30927175038987714,0.39798096589465753,0.15429843119468303,0.271922250335041
SlidingWindow,logical,0.7,Statistic,40,False,0.0,Random,0.7537985646643182,0.17894070639366683,0.39023446056541283,0.27130416079583985,0.1021684101059507,0.1989780796943747
SlidingWindow,logical,0.7,Statistic,40,False,0.0,GenFirst,0.8410643113349392,0.1237841181420462,0.26229290648999914,0.21805198131493153,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.7,Statistic,40,False,0.0,ImpFirst,0.6386574519553787,0.2790220655027183,0.3638550364552695,0.2300366794194411,0.35883005963397313,0.384911958219094
SlidingWindow,DSL,0.3,Statistic,40,False,0.0,Random,0.7649800568153896,0.1778902080661654,0.3758773046698743,0.35952322100105066,0.09416258169934641,0.0724849079335326
SlidingWindow,DSL,0.3,Statistic,40,False,0.0,GenFirst,0.8263381828010311,0.1614277196551902,0.2510273381016415,0.3256076632553938,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.3,Statistic,40,False,0.0,ImpFirst,0.5146508488429928,0.3251535875976893,0.5244932369545372,0.37690966240093027,0.4462050653594771,0.3785507627036009
SlidingWindow,DSL,0.5,Statistic,40,False,0.0,Random,0.6505998093681916,0.24458536310620463,0.45885212418300647,0.33723855913088,0.23994825708061,0.25571608203762375
SlidingWindow,DSL,0.5,Statistic,40,False,0.0,GenFirst,0.8155276416122004,0.13727776624689347,0.2726484204793028,0.2768826404738773,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.5,Statistic,40,False,0.0,ImpFirst,0.5813466775599129,0.2544141170238616,0.4699659586056644,0.28478950260942054,0.3673406862745099,0.34825678330671017
SlidingWindow,DSL,0.7,Statistic,40,False,0.0,Random,0.5372204040502015,0.24826632986746008,0.43816948601724404,0.2734879373068502,0.487389705882353,0.2769245288900545
SlidingWindow,DSL,0.7,Statistic,40,False,0.0,GenFirst,0.8095226630361329,0.12194842126803199,0.2846583776314379,0.2461205772896436,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.7,Statistic,40,False,0.0,ImpFirst,0.5508113453680473,0.27424949474109417,0.39551374717240206,0.23635474184951924,0.5028635620915033,0.3836585351847555
