adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
Não adaptativo,logical,0.5,OCSVM,40,False,0.5,GenFirst,0.6308781553256191,0.11828663330643588,0.26558383243165856,0.4304786264776652,0.4726598569171032,0.3296572897108976
Não adaptativo,logical,0.5,OCSVM,40,False,0.5,ImpFirst,0.6308781553256191,0.11828663330643588,0.26558383243165856,0.4304786264776652,0.4726598569171032,0.3296572897108976
Não adaptativo,logical,0.7,OCSVM,40,False,0.5,Random,0.6272147080765981,0.11813558212370245,0.2729107269297005,0.4268607769112859,0.4726598569171032,0.3296572897108976
Não adaptativo,logical,0.7,OCSVM,40,False,0.5,GenFirst,0.6272147080765981,0.11813558212370245,0.2729107269297005,0.4268607769112859,0.4726598569171032,0.3296572897108976
Não adaptativo,logical,0.7,OCSVM,40,False,0.5,ImpFirst,0.6272147080765981,0.11813558212370245,0.2729107269297005,0.4268607769112859,0.4726598569171032,0.3296572897108976
Não adaptativo,CMU,0.3,OCSVM,40,False,0.5,Random,0.5303689910307557,0.15172116952525946,0.31178380443086323,0.2488721943854397,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.3,OCSVM,40,False,0.5,GenFirst,0.5303689910307557,0.15172116952525946,0.31178380443086323,0.2488721943854397,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.3,OCSVM,40,False,0.5,ImpFirst,0.5303689910307557,0.15172116952525946,0.31178380443086323,0.2488721943854397,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.5,OCSVM,40,False,0.5,Random,0.5213303376906319,0.15125150161037124,0.32986111111111105,0.2645904452980879,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.5,OCSVM,40,False,0.5,GenFirst,0.5213303376906319,0.15125150161037124,0.32986111111111105,0.2645904452980879,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.5,OCSVM,40,False,0.5,ImpFirst,0.5213303376906319,0.15125150161037124,0.32986111111111105,0.2645904452980879,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.7,OCSVM,40,False,0.5,Random,0.5323778859312233,0.14080587413277987,0.3077660146299283,0.25457997014082634,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.7,OCSVM,40,False,0.5,GenFirst,0.5323778859312233,0.14080587413277987,0.3077660146299283,0.25457997014082634,0.6274782135076251,0.20896035159257947
Não adaptativo,CMU,0.7,OCSVM,40,False,0.5,ImpFirst,0.5323778859312233,0.14080587413277987,0.3077660146299283,0.25457997014082634,0.6274782135076251,0.20896035159257947
Não adaptativo,greyc,0.3,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.3,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.3,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.5,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.5,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.5,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.7,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.7,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,greyc,0.7,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,easy,0.3,OCSVM,40,False,0.5,Random,0.7196901024097092,0.12778601168353249,0.09246777414669573,0.2220044756021252,0.468152021033886,0.2396887280659767
Growing Window,easy,0.3,OCSVM,40,False,0.5,GenFirst,0.7305682190884795,0.1318504388816115,0.07071154078915518,0.20113059664826596,0.468152021033886,0.2396887280659767
Growing Window,easy,0.3,OCSVM,40,False,0.5,ImpFirst,0.6953471013203846,0.14746369528649342,0.14115377632534495,0.29404249966109713,0.468152021033886,0.2396887280659767
Growing Window,easy,0.5,OCSVM,40,False,0.5,Random,0.7155431102978299,0.1273425103005888,0.10076175837045404,0.22166103025362188,0.468152021033886,0.2396887280659767
Growing Window,easy,0.5,OCSVM,40,False,0.5,GenFirst,0.7288461501860148,0.13047655355077298,0.0741556785940844,0.19704552850024368,0.468152021033886,0.2396887280659767
Growing Window,easy,0.5,OCSVM,40,False,0.5,ImpFirst,0.6918092220711882,0.14367206823480824,0.1482295348237377,0.2877997548814857,0.468152021033886,0.2396887280659767
Growing Window,easy,0.7,OCSVM,40,False,0.5,Random,0.7177633676018671,0.12372766005598625,0.09632124376237992,0.21391356535713985,0.468152021033886,0.2396887280659767
Growing Window,easy,0.7,OCSVM,40,False,0.5,GenFirst,0.7316674089004025,0.12712987304557732,0.06851316116530902,0.1926627340821823,0.468152021033886,0.2396887280659767
Growing Window,easy,0.7,OCSVM,40,False,0.5,ImpFirst,0.6937826139188161,0.14113614720531698,0.1442827511284819,0.2843329855948637,0.468152021033886,0.2396887280659767
Growing Window,strong,0.3,OCSVM,40,False,0.5,Random,0.6874666491363352,0.10883484368748897,0.07587448559670783,0.1995080856614728,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.3,OCSVM,40,False,0.5,GenFirst,0.6953755997536191,0.11137449852862506,0.06005658436213991,0.19741022222263588,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.3,OCSVM,40,False,0.5,ImpFirst,0.6763572916728109,0.1142613255506308,0.09809320052375607,0.2331371291711824,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.5,OCSVM,40,False,0.5,Random,0.6941151483044599,0.10508587817202557,0.06257748726045828,0.19306936754182435,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.5,OCSVM,40,False,0.5,GenFirst,0.7002945558199182,0.10724546451516216,0.0502186722295418,0.19001304196196991,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.5,OCSVM,40,False,0.5,ImpFirst,0.6842246337264452,0.1121635708478392,0.08235851641648742,0.22916647023710754,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.7,OCSVM,40,False,0.5,Random,0.6948569983302678,0.10464155943851552,0.06109378720884254,0.1928211690949622,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.7,OCSVM,40,False,0.5,GenFirst,0.7007593615387492,0.10720311759464783,0.04928906079187972,0.1889900062947362,0.5491922161306219,0.22405907396588184
Growing Window,strong,0.7,OCSVM,40,False,0.5,ImpFirst,0.6854168140994297,0.11310768541439913,0.07997415567051863,0.2281435093575399,0.5491922161306219,0.22405907396588184
Growing Window,logical,0.3,OCSVM,40,False,0.5,Random,0.6723215766777061,0.11549447624356865,0.019360853909465025,0.08333720292759318,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.3,OCSVM,40,False,0.5,GenFirst,0.6776167155665948,0.11203957178525986,0.008770576131687243,0.03703156216679314,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.3,OCSVM,40,False,0.5,ImpFirst,0.6605931816159775,0.13342298929437746,0.04281764403292181,0.17073326361525054,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.5,OCSVM,40,False,0.5,Random,0.6739546996883953,0.1126718810740986,0.01609460788808615,0.05546023461652033,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.5,OCSVM,40,False,0.5,GenFirst,0.6775637721108736,0.11119515661738584,0.008876463043129711,0.02914411696978868,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.5,OCSVM,40,False,0.5,ImpFirst,0.6585766742650799,0.13353683111609718,0.046850658734716714,0.16941916237498592,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.7,OCSVM,40,False,0.5,Random,0.6690512786833592,0.11485881905909501,0.025901449898158305,0.06770763870290626,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.7,OCSVM,40,False,0.5,GenFirst,0.6745739421571796,0.11240016640024476,0.014856122950517588,0.0314455025771622,0.6359959927351232,0.2157692601740552
Growing Window,logical,0.7,OCSVM,40,False,0.5,ImpFirst,0.6563577569371467,0.13335288850898835,0.051288493390583584,0.1663177661974853,0.6359959927351232,0.2157692601740552
Growing Window,CMU,0.3,OCSVM,40,False,0.5,Random,0.5677219498910675,0.12045041967723374,0.12254901960784312,0.15954219412647186,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.3,OCSVM,40,False,0.5,GenFirst,0.584560503494327,0.12192986567328687,0.08887191240132415,0.13734980086923831,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.3,OCSVM,40,False,0.5,ImpFirst,0.4863462177800413,0.13189480743667953,0.2853004838298956,0.2491681896192262,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.5,OCSVM,40,False,0.5,Random,0.5584422657952071,0.119859217128347,0.14110838779956428,0.17871281455052682,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.5,OCSVM,40,False,0.5,GenFirst,0.5784790305010893,0.12328000696646317,0.10103485838779956,0.1537793578258835,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.5,OCSVM,40,False,0.5,ImpFirst,0.481188725490196,0.13226657025480468,0.2956154684095861,0.2608483346868921,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.7,OCSVM,40,False,0.5,Random,0.5630390874731565,0.10773766719508077,0.1319147444436654,0.1664936584945678,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.7,OCSVM,40,False,0.5,GenFirst,0.5816273928787513,0.10979278043317968,0.09473813363247564,0.13783541413877856,0.7420070806100217,0.16752072572388446
Growing Window,CMU,0.7,OCSVM,40,False,0.5,ImpFirst,0.4942100659956739,0.11900268247054055,0.2695727873986305,0.24934312319633176,0.7420070806100217,0.16752072572388446
Growing Window,greyc,0.3,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.3,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.3,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.5,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.5,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.5,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.7,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.7,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Growing Window,greyc,0.7,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,easy,0.3,OCSVM,40,False,0.5,Random,0.7086118166084908,0.1257677744350242,0.1076729302832244,0.2531912631036649,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.3,OCSVM,40,False,0.5,GenFirst,0.7179297027135499,0.13756950603914814,0.08903715807310578,0.2465803708754021,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.3,OCSVM,40,False,0.5,ImpFirst,0.6918713935874305,0.14153391343802338,0.14115377632534495,0.29404249966109713,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.5,OCSVM,40,False,0.5,Random,0.7051681172688513,0.12375374312346607,0.11456032896250287,0.2496548024230981,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.5,OCSVM,40,False,0.5,GenFirst,0.7175158549109731,0.13529868788713206,0.08986485367825947,0.24346420372743802,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.5,OCSVM,40,False,0.5,ImpFirst,0.6883335143382341,0.13783384101224186,0.1482295348237377,0.2877997548814857,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.7,OCSVM,40,False,0.5,Random,0.7052918177696811,0.12225234372911872,0.1143129279608436,0.2515263038677485,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.7,OCSVM,40,False,0.5,GenFirst,0.7195437249621677,0.13181112946631066,0.08580911357587036,0.2397288396360001,0.4751034364997943,0.2454552446654375
Sliding Window,easy,0.7,OCSVM,40,False,0.5,ImpFirst,0.6903069061858621,0.1353956831028045,0.1442827511284819,0.2843329855948637,0.4751034364997943,0.2454552446654375
Sliding Window,strong,0.3,OCSVM,40,False,0.5,Random,0.6763491560215593,0.10348347808965784,0.07683899176954732,0.20524496965195854,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.3,OCSVM,40,False,0.5,GenFirst,0.6855119646635346,0.10798341912798118,0.058513374485596716,0.19472028976902986,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.3,OCSVM,40,False,0.5,ImpFirst,0.6657220516444551,0.10817646814999646,0.09809320052375607,0.2331371291711824,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.5,OCSVM,40,False,0.5,Random,0.6788099447519736,0.10262250312257863,0.07191741430871866,0.21461308314891087,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.5,OCSVM,40,False,0.5,GenFirst,0.690216975724222,0.10504819139518996,0.04910335236422193,0.18961420222712785,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.5,OCSVM,40,False,0.5,ImpFirst,0.6735893936980893,0.1062676755450154,0.08235851641648742,0.22916647023710754,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.7,OCSVM,40,False,0.5,Random,0.6810322859641551,0.10276183357885796,0.06747273188435585,0.20848019420781375,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.7,OCSVM,40,False,0.5,GenFirst,0.690827791666056,0.10537320191517427,0.04788172048055391,0.1888449074710422,0.5704626961873339,0.22622953550352004
Sliding Window,strong,0.7,OCSVM,40,False,0.5,ImpFirst,0.6747815740710736,0.10732329346128944,0.07997415567051863,0.2281435093575399,0.5704626961873339,0.22622953550352004
Sliding Window,logical,0.3,OCSVM,40,False,0.5,Random,0.6644010712292717,0.10593050049730826,0.015882201646090537,0.08025739777817906,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.3,OCSVM,40,False,0.5,GenFirst,0.6687091988012881,0.10120613481843026,0.007265946502057614,0.03507898328156716,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.3,OCSVM,40,False,0.5,ImpFirst,0.650933350035856,0.1260393993339494,0.04281764403292181,0.17073326361525054,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.5,OCSVM,40,False,0.5,Random,0.6641799290350014,0.102065502292566,0.016324486034630964,0.05030728205876739,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.5,OCSVM,40,False,0.5,GenFirst,0.6687317624002406,0.10012954352909123,0.007220819304152638,0.025280799199359324,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.5,OCSVM,40,False,0.5,ImpFirst,0.6489168426849585,0.1261902043135934,0.046850658734716714,0.16941916237498592,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.7,OCSVM,40,False,0.5,Random,0.6613424616687138,0.10323997483365846,0.021999420767206453,0.05687934573581225,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.7,OCSVM,40,False,0.5,GenFirst,0.6666450086552984,0.10125291354411467,0.011394326794037105,0.02583568152149981,0.6553156558953661,0.1953730383436768
Sliding Window,logical,0.7,OCSVM,40,False,0.5,ImpFirst,0.6466979253570252,0.12594033904915114,0.051288493390583584,0.1663177661974853,0.6553156558953661,0.1953730383436768
Sliding Window,CMU,0.3,OCSVM,40,False,0.5,Random,0.7324027211894859,0.14973083764224654,0.061433664374840824,0.11246594888173622,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.3,OCSVM,40,False,0.5,GenFirst,0.7419997418159184,0.14939740087928222,0.042239623121976065,0.1046424395753802,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.3,OCSVM,40,False,0.5,ImpFirst,0.6204693114619585,0.16984093294596228,0.2853004838298956,0.2491681896192262,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.5,OCSVM,40,False,0.5,Random,0.7215277777777778,0.14790388061382767,0.08318355119825707,0.12575275745997844,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.5,OCSVM,40,False,0.5,GenFirst,0.7373366013071895,0.14963857375354295,0.051565904139433565,0.11105189250634966,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.5,OCSVM,40,False,0.5,ImpFirst,0.6153118191721133,0.16924071194349302,0.2956154684095861,0.2608483346868921,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.7,OCSVM,40,False,0.5,Random,0.7105826864251198,0.13861990415911246,0.10507373390357333,0.137848954131086,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.7,OCSVM,40,False,0.5,GenFirst,0.7319462378051472,0.14079839956116313,0.0623466311435182,0.10758189491457867,0.4737608932461874,0.26203427571420684
Sliding Window,CMU,0.7,OCSVM,40,False,0.5,ImpFirst,0.6283331596775912,0.16042275690183613,0.2695727873986305,0.24934312319633176,0.4737608932461874,0.26203427571420684
Sliding Window,greyc,0.3,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.3,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.3,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.5,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.5,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.5,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.7,OCSVM,40,False,0.5,Random,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.7,OCSVM,40,False,0.5,GenFirst,0.5,0.0,0.0,0.0,1.0,0.0
Sliding Window,greyc,0.7,OCSVM,40,False,0.5,ImpFirst,0.5,0.0,0.0,0.0,1.0,0.0
Não adaptativo,easy,0.3,M2005,40,False,0.5,Random,0.7739415387031454,0.16634835355829264,0.3573444480205101,0.2835203469348491,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.3,M2005,40,False,0.5,GenFirst,0.7739415387031454,0.16634835355829264,0.3573444480205101,0.2835203469348491,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.3,M2005,40,False,0.5,ImpFirst,0.7739415387031454,0.16634835355829264,0.3573444480205101,0.2835203469348491,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.5,M2005,40,False,0.5,Random,0.7775461941651872,0.16667392813378576,0.3501351370964262,0.285032913311374,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.5,M2005,40,False,0.5,GenFirst,0.7775461941651872,0.16667392813378576,0.3501351370964262,0.285032913311374,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.5,M2005,40,False,0.5,ImpFirst,0.7775461941651872,0.16667392813378576,0.3501351370964262,0.285032913311374,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.7,M2005,40,False,0.5,Random,0.7867578416398304,0.15376817782763105,0.3317118421471398,0.2560472435725916,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.7,M2005,40,False,0.5,GenFirst,0.7867578416398304,0.15376817782763105,0.3317118421471398,0.2560472435725916,0.09477247457319923,0.2110463709083492
Não adaptativo,easy,0.7,M2005,40,False,0.5,ImpFirst,0.7867578416398304,0.15376817782763105,0.3317118421471398,0.2560472435725916,0.09477247457319923,0.2110463709083492
Não adaptativo,strong,0.3,M2005,40,False,0.5,Random,0.7732113353188231,0.1685099774527985,0.3678264122708568,0.3020277529955399,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.3,M2005,40,False,0.5,GenFirst,0.7732113353188231,0.1685099774527985,0.3678264122708568,0.3020277529955399,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.3,M2005,40,False,0.5,ImpFirst,0.7732113353188231,0.1685099774527985,0.3678264122708568,0.3020277529955399,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.5,M2005,40,False,0.5,Random,0.7981597592557738,0.16340181191169298,0.3179295643969557,0.273183024032701,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.5,M2005,40,False,0.5,GenFirst,0.7981597592557738,0.16340181191169298,0.3179295643969557,0.273183024032701,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.5,M2005,40,False,0.5,ImpFirst,0.7981597592557738,0.16340181191169298,0.3179295643969557,0.273183024032701,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.7,M2005,40,False,0.5,Random,0.8072105953861105,0.16017344216618626,0.2998278921362823,0.2611614014866152,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.7,M2005,40,False,0.5,GenFirst,0.8072105953861105,0.16017344216618626,0.2998278921362823,0.2611614014866152,0.08575091709149679,0.2173279558624442
Não adaptativo,strong,0.7,M2005,40,False,0.5,ImpFirst,0.8072105953861105,0.16017344216618626,0.2998278921362823,0.2611614014866152,0.08575091709149679,0.2173279558624442
Não adaptativo,logical,0.3,M2005,40,False,0.5,Random,0.8238512613761707,0.17561849535876667,0.26317515432098765,0.2864164057471477,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.3,M2005,40,False,0.5,GenFirst,0.8238512613761707,0.17561849535876667,0.26317515432098765,0.2864164057471477,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.3,M2005,40,False,0.5,ImpFirst,0.8238512613761707,0.17561849535876667,0.26317515432098765,0.2864164057471477,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.5,M2005,40,False,0.5,Random,0.8240782124477777,0.1692574838932645,0.2627212521777739,0.2812011041889342,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.5,M2005,40,False,0.5,GenFirst,0.8240782124477777,0.1692574838932645,0.2627212521777739,0.2812011041889342,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.5,M2005,40,False,0.5,ImpFirst,0.8240782124477777,0.1692574838932645,0.2627212521777739,0.2812011041889342,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.7,M2005,40,False,0.5,Random,0.8256666106029683,0.1625052405655736,0.2595444558673925,0.2609509789578125,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.7,M2005,40,False,0.5,GenFirst,0.8256666106029683,0.1625052405655736,0.2595444558673925,0.2609509789578125,0.08912232292667076,0.23668404769530224
Não adaptativo,logical,0.7,M2005,40,False,0.5,ImpFirst,0.8256666106029683,0.1625052405655736,0.2595444558673925,0.2609509789578125,0.08912232292667076,0.23668404769530224
Não adaptativo,CMU,0.3,M2005,40,False,0.5,Random,0.7215346744758511,0.16296476064744647,0.27686529157117395,0.26720909439561685,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.3,M2005,40,False,0.5,GenFirst,0.7215346744758511,0.16296476064744647,0.27686529157117395,0.26720909439561685,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.3,M2005,40,False,0.5,ImpFirst,0.7215346744758511,0.16296476064744647,0.27686529157117395,0.26720909439561685,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.5,M2005,40,False,0.5,Random,0.7230324074074074,0.16476113111208865,0.273869825708061,0.2719812713592069,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.5,M2005,40,False,0.5,GenFirst,0.7230324074074074,0.16476113111208865,0.273869825708061,0.2719812713592069,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.5,M2005,40,False,0.5,ImpFirst,0.7230324074074074,0.16476113111208865,0.273869825708061,0.2719812713592069,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.7,M2005,40,False,0.5,Random,0.7323907234725434,0.15481485683139048,0.2551531935777887,0.2470869697221169,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.7,M2005,40,False,0.5,GenFirst,0.7323907234725434,0.15481485683139048,0.2551531935777887,0.2470869697221169,0.2800653594771242,0.22046037406259256
Não adaptativo,CMU,0.7,M2005,40,False,0.5,ImpFirst,0.7323907234725434,0.15481485683139048,0.2551531935777887,0.2470869697221169,0.2800653594771242,0.22046037406259256
Não adaptativo,greyc,0.3,M2005,40,False,0.5,Random,0.8215273820700069,0.15472750915776473,0.29512433399933397,0.32434533864629395,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.3,M2005,40,False,0.5,GenFirst,0.8215273820700069,0.15472750915776473,0.29512433399933397,0.32434533864629395,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.3,M2005,40,False,0.5,ImpFirst,0.8215273820700069,0.15472750915776473,0.29512433399933397,0.32434533864629395,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.5,M2005,40,False,0.5,Random,0.8199842763013245,0.14716458342537062,0.29821054553669835,0.30848348891342736,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.5,M2005,40,False,0.5,GenFirst,0.8199842763013245,0.14716458342537062,0.29821054553669835,0.30848348891342736,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.5,M2005,40,False,0.5,ImpFirst,0.8199842763013245,0.14716458342537062,0.29821054553669835,0.30848348891342736,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.7,M2005,40,False,0.5,Random,0.8218569711919038,0.13053256305201255,0.2944651557555401,0.27650374454068205,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.7,M2005,40,False,0.5,GenFirst,0.8218569711919038,0.13053256305201255,0.2944651557555401,0.27650374454068205,0.06182090186065236,0.10701344861219893
Não adaptativo,greyc,0.7,M2005,40,False,0.5,ImpFirst,0.8218569711919038,0.13053256305201255,0.2944651557555401,0.27650374454068205,0.06182090186065236,0.10701344861219893
Growing Window,easy,0.3,M2005,40,False,0.5,Random,0.7680470035602441,0.16649131768235914,0.4043217097445038,0.3040221377445353,0.05958428313500778,0.1666557703190629
Growing Window,easy,0.3,M2005,40,False,0.5,GenFirst,0.759687325254603,0.17196242010249665,0.41259462819920334,0.3046388722874686,0.06803072129159086,0.1807462210746416
Growing Window,easy,0.3,M2005,40,False,0.5,ImpFirst,0.7755149171487263,0.16156555682627727,0.398313059791818,0.3077290041604685,0.050657105910729104,0.15633436650135252
Growing Window,easy,0.5,M2005,40,False,0.5,Random,0.7505666554079026,0.16751831146104645,0.4440529374501533,0.3196978169647088,0.054813751734041585,0.16279818355552486
Growing Window,easy,0.5,M2005,40,False,0.5,GenFirst,0.7509072445321016,0.1767309377376768,0.4301547896442061,0.3153894712912345,0.06803072129159086,0.1807462210746416
Growing Window,easy,0.5,M2005,40,False,0.5,ImpFirst,0.7562416887061718,0.16566712875181722,0.4395730303505857,0.3259157387406131,0.0479435922370705,0.1554650679081445
Growing Window,easy,0.7,M2005,40,False,0.5,Random,0.7411582302873504,0.15634301441386153,0.4647216395431094,0.30623240181909045,0.05296189988218975,0.16105571775047145
Growing Window,easy,0.7,M2005,40,False,0.5,GenFirst,0.7391891089615326,0.16738668147599087,0.453591060785344,0.30349741380740514,0.06803072129159086,0.1807462210746416
Growing Window,easy,0.7,M2005,40,False,0.5,ImpFirst,0.7409641295151096,0.16012211881662472,0.4676718221821808,0.3176373380340623,0.05039991878759995,0.15629707877446114
Growing Window,strong,0.3,M2005,40,False,0.5,Random,0.7672945720688775,0.17203204215420653,0.3995434670781893,0.3088922070367728,0.06586738878405543,0.21040115577499435
Growing Window,strong,0.3,M2005,40,False,0.5,GenFirst,0.7677063452237063,0.17288588746238884,0.3962477787130565,0.30856219249754024,0.06833953083953084,0.21108657390621874
