adaptive,base,impostor_rate,len_attacks,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
False,CMU,0.7,,Manhattan,40,True,1.0,Random,0.5035236849294916,0.02436624953231466,0.012462434062585378,0.10526120417663304,0.9804901960784315,0.1251149173797511
False,CMU,0.7,,Manhattan,40,True,1.0,GenFirst,0.5078822202782507,0.04671313346564821,0.00662526532585167,0.055345266537016734,0.9776102941176471,0.13326828256989423
False,CMU,0.7,,Manhattan,40,True,1.0,ImpFirst,0.5037758232982368,0.03762984483788066,0.012252274972153919,0.10414213036803195,0.9801960784313726,0.1362295074868565
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.0,Random,0.5110648506478614,0.06078908708808963,0.028838435959178996,0.16212582351582444,0.9490318627450981,0.20202137266679793
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.0,GenFirst,0.5082879328632037,0.056825919444114664,0.02978442839123954,0.16059977716450932,0.953639705882353,0.19614612610548293
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.0,ImpFirst,0.5168307820204104,0.07994224121229297,0.00923059282192409,0.07809417328648886,0.9571078431372549,0.1884969395321712
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.5,Random,0.5085521657493407,0.0539298476543526,0.023191147804150897,0.14398551651571972,0.9597045206971678,0.18286860348926698
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.5,GenFirst,0.5109165735007453,0.05933925641990903,0.023277147116156405,0.14106567109649673,0.954889705882353,0.19259360810843965
GrowingWindow,CMU,0.3,,Manhattan,40,False,0.5,ImpFirst,0.5126398563811488,0.0705915056524909,0.015565875472996215,0.12068349159814233,0.959154411764706,0.1862331106440103
GrowingWindow,CMU,0.3,,Manhattan,40,False,1.0,Random,0.5108978328173375,0.05953165771677694,0.026831785345717236,0.14660613585458362,0.9513725490196078,0.19832374362556635
GrowingWindow,CMU,0.3,,Manhattan,40,False,1.0,GenFirst,0.5094290362343767,0.05570582013539111,0.023764476550854258,0.14563943638316004,0.9573774509803922,0.1884140717481531
GrowingWindow,CMU,0.3,,Manhattan,40,False,1.0,ImpFirst,0.5144696709092993,0.07585953487496482,0.010864579750028667,0.09925393261781368,0.9601960784313727,0.18400273944122733
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.0,Random,0.5036437550166265,0.02488174057874852,0.004930627221648894,0.06984137269197446,0.987781862745098,0.08537338816243681
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.0,GenFirst,0.5063554924893934,0.049227084907374735,0.0005733287467033596,0.0064483556238974825,0.9867156862745099,0.10383809772070421
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.0,ImpFirst,0.5039194903107441,0.029556873927211832,0.004930627221648894,0.06984137269197446,0.9872303921568628,0.09094405928621208
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.5,Random,0.509092277261782,0.05560025765095372,0.0006879944960440316,0.00865821324296747,0.981127450980392,0.11600246545458297
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.5,GenFirst,0.5069536177043917,0.047761957063314465,0.002465313610824447,0.03237866165822948,0.983627450980392,0.11141201985428817
GrowingWindow,CMU,0.3,,Manhattan,40,True,0.5,ImpFirst,0.5066049621603027,0.04965687678592733,0.010147918816649467,0.09861582768538767,0.9766421568627451,0.1411272870991836
GrowingWindow,CMU,0.3,,Manhattan,40,True,1.0,Random,0.5042957731338149,0.036456269624305,0.004557963536291709,0.06371616615174082,0.9868504901960784,0.10077810487069272
GrowingWindow,CMU,0.3,,Manhattan,40,True,1.0,GenFirst,0.5084992045063639,0.05618924967694728,0.014361885104919161,0.11665236342260776,0.968639705882353,0.1634156520508596
GrowingWindow,CMU,0.3,,Manhattan,40,True,1.0,ImpFirst,0.508214188453159,0.04789727267060809,0.010348583877995641,0.09869438898073268,0.9732230392156862,0.13885185895010707
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.0,Random,0.5117830882352942,0.06509395883065583,0.02125,0.13751815833754108,0.9551838235294117,0.18991902759398113
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.0,GenFirst,0.5127267156862745,0.06405218946294965,0.03509803921568627,0.17441513666570374,0.9394485294117647,0.21736903550385592
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.0,ImpFirst,0.5138357843137255,0.06962615943254395,0.011948529411764705,0.09199835382049239,0.9603799019607844,0.18321879409010838
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.5,Random,0.510361519607843,0.06008699373265438,0.02294117647058824,0.13925986595312587,0.9563357843137257,0.1949013670710125
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.5,GenFirst,0.5086213235294117,0.05414928347355347,0.023958333333333335,0.14110184223296288,0.9587990196078433,0.18377916948417666
GrowingWindow,CMU,0.5,,Manhattan,40,False,0.5,ImpFirst,0.5138480392156862,0.06610583330641644,0.010575980392156861,0.07859640553024116,0.9617279411764705,0.17611667048082483
GrowingWindow,CMU,0.5,,Manhattan,40,False,1.0,Random,0.509595588235294,0.056361045554767064,0.020245098039215686,0.13034151493360233,0.9605637254901963,0.1819072454276132
GrowingWindow,CMU,0.5,,Manhattan,40,False,1.0,GenFirst,0.5095955882352942,0.05579586880436913,0.022965686274509803,0.1455562060397491,0.9578431372549019,0.18461026091009913
GrowingWindow,CMU,0.5,,Manhattan,40,False,1.0,ImpFirst,0.5136580882352941,0.07160108168048682,0.011654411764705882,0.09815136584781303,0.9610294117647059,0.17976729679697917
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.0,Random,0.5087867647058824,0.056342776398381096,0.011090686274509804,0.09097446507458816,0.9713357843137254,0.15348292599642493
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.0,GenFirst,0.5086029411764705,0.05176726472619385,0.004975490196078432,0.05494593498902837,0.9778186274509804,0.13139414193704
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.0,ImpFirst,0.5046936274509803,0.0394716314558035,0.010514705882352942,0.09897689757880503,0.9800980392156863,0.13054862626502334
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.5,Random,0.5065073529411765,0.04982255222928808,0.000392156862745098,0.003972100898016254,0.9865931372549019,0.10113345944626535
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.5,GenFirst,0.5017156862745098,0.012664265730385309,0.016213235294117646,0.12103603972810036,0.9803553921568627,0.1268293682369948
GrowingWindow,CMU,0.5,,Manhattan,40,True,0.5,ImpFirst,0.5029044117647059,0.02311367751742395,0.012512254901960786,0.10556381582986887,0.9816789215686273,0.12463857000997366
GrowingWindow,CMU,0.5,,Manhattan,40,True,1.0,Random,0.5039276960784314,0.02691627551016307,0.0019730392156862746,0.02811148165015657,0.990171568627451,0.07685353383056168
GrowingWindow,CMU,0.5,,Manhattan,40,True,1.0,GenFirst,0.5044607843137254,0.036706894906796156,0.004767156862745098,0.06792153019820439,0.9863112745098038,0.10065972294749188
GrowingWindow,CMU,0.5,,Manhattan,40,True,1.0,ImpFirst,0.5023406862745098,0.016286884580328703,0.005049019607843137,0.06952392414450294,0.9902696078431373,0.07713021112685782
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.0,Random,0.5107992612907971,0.06281896969266784,0.024136771536052794,0.15209341039029659,0.954264705882353,0.1952843540850206
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.0,GenFirst,0.5108873322979303,0.06235412924890394,0.021121577234204672,0.13957481585955087,0.9571037581699346,0.18898704867394003
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.0,ImpFirst,0.5156372614694323,0.07574234729220418,0.014669104512115672,0.10285447615049052,0.9540563725490198,0.19732105447169593
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.5,Random,0.5137186468906962,0.06739385376924936,0.023616627787234935,0.14352919388952975,0.9489460784313726,0.2033772562676915
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.5,GenFirst,0.5092011064876111,0.055317478510576765,0.022823277220856187,0.14099219635609592,0.9587745098039215,0.18647587799964932
GrowingWindow,CMU,0.7,,Manhattan,40,False,0.5,ImpFirst,0.5163893945842002,0.07476685225253168,0.013507975537481873,0.10388558425570198,0.9537132352941177,0.19115802253562086
GrowingWindow,CMU,0.7,,Manhattan,40,False,1.0,Random,0.5119704713343001,0.06113781102333087,0.019282096547086142,0.12659585846307536,0.9567769607843137,0.18715834364688508
GrowingWindow,CMU,0.7,,Manhattan,40,False,1.0,GenFirst,0.5135151340814996,0.06238307163137616,0.02603345732719669,0.14530205688087106,0.946936274509804,0.2032502161150797
GrowingWindow,CMU,0.7,,Manhattan,40,False,1.0,ImpFirst,0.5155211682743837,0.07909354015614445,0.0079282516865267,0.07721122909457898,0.9610294117647059,0.18476729301020958
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.0,Random,0.5060262331084631,0.04027258936059574,0.01289851417523065,0.10451237807955935,0.9750490196078433,0.1405802403242613
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.0,GenFirst,0.5103143060546834,0.061071887691804286,0.004591976125927327,0.043768451114070725,0.9747794117647058,0.1444320362853627
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.0,ImpFirst,0.5101099788790113,0.055003628090215785,0.016471218712565412,0.12066739596344031,0.9633088235294117,0.168619561702704
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.5,Random,0.5078237172414518,0.04940856682443082,0.0009089380661160499,0.008922180058113943,0.9834436274509804,0.10295093543261005
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.5,GenFirst,0.5055733468360549,0.043486444400012064,0.009845953386713742,0.09836761139926567,0.9790073529411765,0.13059991177538438
GrowingWindow,CMU,0.7,,Manhattan,40,True,0.5,ImpFirst,0.5014615579618771,0.012133045671989785,0.006451884076245718,0.0730789263587269,0.990625,0.08308509288262081
GrowingWindow,CMU,0.7,,Manhattan,40,True,1.0,Random,0.5043714732677637,0.036661218979058954,0.00014185738604123322,0.0016736618578270057,0.9911151960784313,0.07405209953505563
GrowingWindow,CMU,0.7,,Manhattan,40,True,1.0,GenFirst,0.5014180681651009,0.011750390598731055,0.024504549944307844,0.15459245981077635,0.9726593137254903,0.15587849674213514
GrowingWindow,CMU,0.7,,Manhattan,40,True,1.0,ImpFirst,0.5028318280688481,0.020528918845601814,0.004507912489754744,0.045316388106819455,0.9898284313725491,0.07828763253121995
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.0,Random,0.5248594269579177,0.0889449078749599,0.030759087260635247,0.15114621232188874,0.9195220588235294,0.24714804298368057
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.0,GenFirst,0.5172070290104346,0.07580114696364304,0.03666437335167985,0.17322407492133715,0.928921568627451,0.22926165851316282
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.0,ImpFirst,0.5287782722738218,0.10063712067747263,0.016597867217062266,0.12303999240461923,0.9258455882352942,0.23638707649005838
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.5,Random,0.5201749369338378,0.07544732552928633,0.028351106524481137,0.1442574281955731,0.9312990196078432,0.22763994036640237
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.5,GenFirst,0.5176764060887512,0.07177289597381734,0.029899094140580208,0.15519852179509314,0.9347480936819172,0.21878360414709835
SlidingWindow,CMU,0.3,,Manhattan,40,False,0.5,ImpFirst,0.5294456986010778,0.10112017832669652,0.015336543974314873,0.11535996636595564,0.9257720588235295,0.23610319020541215
SlidingWindow,CMU,0.3,,Manhattan,40,False,1.0,Random,0.5256618005389291,0.09024073427051583,0.03101708519665176,0.15478683803620116,0.9176593137254901,0.2450063881950668
SlidingWindow,CMU,0.3,,Manhattan,40,False,1.0,GenFirst,0.5231290491342735,0.08149048713532776,0.034342391927531246,0.16339663082563877,0.9193995098039216,0.24049729106491743
SlidingWindow,CMU,0.3,,Manhattan,40,False,1.0,ImpFirst,0.5271422070290104,0.09728465737845149,0.014992546726292856,0.12040710067949781,0.9307230392156864,0.22592538029046363
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.0,Random,0.5057004439202581,0.041730073705290374,0.010178632856651432,0.08921788857485771,0.9784204793028322,0.1349514030065372
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.0,GenFirst,0.5060119610709781,0.04311995135745726,0.012326568054122234,0.10464311409717074,0.9756495098039215,0.13362444060579143
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.0,ImpFirst,0.5034281117417727,0.029738527517700914,0.025484462790964342,0.15480184852974124,0.9676593137254902,0.16941401417110757
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.5,Random,0.5069173546611627,0.03938731424263686,0.010233918128654972,0.08923531346818361,0.9759313725490195,0.12490409142609721
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.5,GenFirst,0.5059987745098039,0.047001443823965545,0.004901960784313725,0.0698421904351716,0.9831004901960785,0.11660553769580728
SlidingWindow,CMU,0.3,,Manhattan,40,True,0.5,ImpFirst,0.5043781742494978,0.03539005961293562,0.013973771326712504,0.11469845366244744,0.977269880174292,0.13827526894268474
SlidingWindow,CMU,0.3,,Manhattan,40,True,1.0,Random,0.5011967520926499,0.016677214538557018,0.001748652677445247,0.02491446559383315,0.9958578431372549,0.04198286166734368
SlidingWindow,CMU,0.3,,Manhattan,40,True,1.0,GenFirst,0.5017830882352942,0.011919067183367427,0.00980392156862745,0.09852819236393032,0.9866299019607843,0.10066085088052051
SlidingWindow,CMU,0.3,,Manhattan,40,True,1.0,ImpFirst,0.5083823529411765,0.05301714490867637,0.0,0.0,0.983235294117647,0.10603428981735274
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.0,Random,0.5270649509803921,0.0867489779817604,0.02855392156862745,0.1441434029772997,0.9173161764705882,0.23916136521367914
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.0,GenFirst,0.5271017156862745,0.09109779010630553,0.03194852941176471,0.15999684754184246,0.9138480392156864,0.24747466486704714
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.0,ImpFirst,0.5334007352941177,0.10688596698437469,0.005661764705882353,0.05985012579493986,0.9275367647058823,0.22900111818231056
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.5,Random,0.5258639705882353,0.08952452801381962,0.02894607843137255,0.14701000210841242,0.919325980392157,0.24406058465447047
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.5,GenFirst,0.5236151960784313,0.08515806865079846,0.033321078431372546,0.1593138815044485,0.9194485294117647,0.23815885608797227
SlidingWindow,CMU,0.5,,Manhattan,40,False,0.5,ImpFirst,0.5286887254901961,0.09582665323867177,0.011875,0.09058197085307568,0.9307475490196079,0.224233632195793
SlidingWindow,CMU,0.5,,Manhattan,40,False,1.0,Random,0.5282169117647059,0.0914466177226571,0.03238970588235294,0.15628191859682825,0.9111764705882354,0.25007810198701047
SlidingWindow,CMU,0.5,,Manhattan,40,False,1.0,GenFirst,0.5287683823529412,0.09592090079152575,0.02881127450980392,0.15713220336286812,0.9136519607843137,0.24727080682506786
SlidingWindow,CMU,0.5,,Manhattan,40,False,1.0,ImpFirst,0.5362561274509804,0.11044761156847095,0.010379901960784312,0.08776819702941556,0.917107843137255,0.24489374574127262
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.0,Random,0.5048039215686274,0.038253357975294215,0.00982843137254902,0.0984028458633692,0.9805637254901962,0.12382210063526045
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.0,GenFirst,0.5086458333333334,0.054243176310632295,0.012855392156862745,0.10452285339909809,0.9698529411764706,0.1593360240804974
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.0,ImpFirst,0.5049877450980391,0.03852341052711854,0.0001593137254901961,0.0017165176557089724,0.9898651960784314,0.07770458584431207
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.5,Random,0.5024509803921569,0.028899558549101544,0.004889705882352942,0.06966758495908368,0.9902083333333334,0.09039259133253376
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.5,GenFirst,0.503780637254902,0.03428239279814721,0.016556372549019607,0.12016608403999968,0.9758823529411765,0.14664576794851178
SlidingWindow,CMU,0.5,,Manhattan,40,True,0.5,ImpFirst,0.5014276960784313,0.015802879021818147,0.007365196078431373,0.07659064995961364,0.989779411764706,0.09807903909326347
SlidingWindow,CMU,0.5,,Manhattan,40,True,1.0,Random,0.5044492102396515,0.03497129181690484,0.004227941176470588,0.05850557836380062,0.9868736383442265,0.09760447485785097
SlidingWindow,CMU,0.5,,Manhattan,40,True,1.0,GenFirst,0.5035906862745098,0.021338606766720114,0.009607843137254901,0.08622264065786092,0.9832107843137255,0.09939731217700155
SlidingWindow,CMU,0.5,,Manhattan,40,True,1.0,ImpFirst,0.5071078431372549,0.042377808915577485,0.011899509803921569,0.09670224640898485,0.9738848039215685,0.14078630801317704
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.0,Random,0.5203295885610406,0.08151819327249456,0.021951116995565643,0.13444557583613923,0.937389705882353,0.219082352771719
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.0,GenFirst,0.5310638712880651,0.09930011856687256,0.027614904482693402,0.14669002518362978,0.9102573529411765,0.25126828037069077
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.0,ImpFirst,0.5313626846773007,0.10388524040886515,0.01112266986108484,0.09836867088810845,0.9261519607843137,0.2321103290443933
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.5,Random,0.5239509055229808,0.08805625608375565,0.026889855620704874,0.13973594989033702,0.9252083333333334,0.23899680443176383
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.5,GenFirst,0.5224478280058004,0.08632206794096428,0.027457285164869803,0.1464885267124406,0.9276470588235295,0.23269002447752138
SlidingWindow,CMU,0.7,,Manhattan,40,False,0.5,ImpFirst,0.5309382158544017,0.10092097047994066,0.010697097702961142,0.08855784886534498,0.9274264705882354,0.22916554078574225
SlidingWindow,CMU,0.7,,Manhattan,40,False,1.0,Random,0.5294444313095013,0.09232488040494084,0.02785133345942879,0.14232799489065456,0.9132598039215687,0.2475235899868163
SlidingWindow,CMU,0.7,,Manhattan,40,False,1.0,GenFirst,0.5275747903663073,0.09062614933798888,0.03215434083601286,0.15164985239289946,0.9126960784313726,0.24846050162344566
SlidingWindow,CMU,0.7,,Manhattan,40,False,1.0,ImpFirst,0.5375658192001345,0.11403018996139161,0.008863459638946683,0.07039577994153834,0.9160049019607843,0.25073733419713246
SlidingWindow,CMU,0.7,,Manhattan,40,True,0.0,Random,0.5037485354538386,0.035922721049574544,0.013103419288401318,0.10794454258469813,0.9793995098039215,0.1383178917075675
SlidingWindow,CMU,0.7,,Manhattan,40,True,0.0,GenFirst,0.5033939116911502,0.034181069385102354,0.013702372696130971,0.11272099741191964,0.9795098039215686,0.13700849731040654
SlidingWindow,CMU,0.7,,Manhattan,40,True,0.0,ImpFirst,0.504930503015783,0.031233261858631966,0.00683017043902234,0.06868960093622714,0.9833088235294117,0.1119437018019581
SlidingWindow,CMU,0.7,,Manhattan,40,True,0.5,Random,0.5051720852685483,0.04366413873246647,0.005821406804951348,0.07082944873557308,0.9838344226579521,0.11766123135656154
