adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
False,strong,0.3,Statistic,40,False,0.5,ImpFirst,0.8244704560678247,0.13957133860431462,0.3027024998321295,0.25921463639034076,0.048356588032220954,0.12630437061394661
False,strong,0.5,Statistic,40,False,0.5,Random,0.8272228045824532,0.13449576985154155,0.29719780280287283,0.24584313492459342,0.048356588032220954,0.12630437061394661
False,strong,0.5,Statistic,40,False,0.5,GenFirst,0.8272228045824532,0.13449576985154155,0.29719780280287283,0.24584313492459342,0.048356588032220954,0.12630437061394661
False,strong,0.5,Statistic,40,False,0.5,ImpFirst,0.8272228045824532,0.13449576985154155,0.29719780280287283,0.24584313492459342,0.048356588032220954,0.12630437061394661
False,strong,0.7,Statistic,40,False,0.5,Random,0.8365310650378842,0.1280849696687839,0.27858128189201076,0.22938812893101138,0.048356588032220954,0.12630437061394661
False,strong,0.7,Statistic,40,False,0.5,GenFirst,0.8365310650378842,0.1280849696687839,0.27858128189201076,0.22938812893101138,0.048356588032220954,0.12630437061394661
False,strong,0.7,Statistic,40,False,0.5,ImpFirst,0.8365310650378842,0.1280849696687839,0.27858128189201076,0.22938812893101138,0.048356588032220954,0.12630437061394661
False,logical,0.3,Statistic,40,False,0.5,Random,0.8651418642852197,0.12639138399163732,0.21481176916362102,0.22163384647690876,0.05490450226593971,0.1547631517696126
False,logical,0.3,Statistic,40,False,0.5,GenFirst,0.8651418642852197,0.12639138399163732,0.21481176916362102,0.22163384647690876,0.05490450226593971,0.1547631517696126
False,logical,0.3,Statistic,40,False,0.5,ImpFirst,0.8651418642852197,0.12639138399163732,0.21481176916362102,0.22163384647690876,0.05490450226593971,0.1547631517696126
False,logical,0.5,Statistic,40,False,0.5,Random,0.8546152301969493,0.12576904699069483,0.23586503734016176,0.21282151465721855,0.05490450226593971,0.1547631517696126
False,logical,0.5,Statistic,40,False,0.5,GenFirst,0.8546152301969493,0.12576904699069483,0.23586503734016176,0.21282151465721855,0.05490450226593971,0.1547631517696126
False,logical,0.5,Statistic,40,False,0.5,ImpFirst,0.8546152301969493,0.12576904699069483,0.23586503734016176,0.21282151465721855,0.05490450226593971,0.1547631517696126
False,logical,0.7,Statistic,40,False,0.5,Random,0.8580209955754786,0.1198192005002848,0.22905350658310336,0.19431792490911065,0.05490450226593971,0.1547631517696126
False,logical,0.7,Statistic,40,False,0.5,GenFirst,0.8580209955754786,0.1198192005002848,0.22905350658310336,0.19431792490911065,0.05490450226593971,0.1547631517696126
False,logical,0.7,Statistic,40,False,0.5,ImpFirst,0.8580209955754786,0.1198192005002848,0.22905350658310336,0.19431792490911065,0.05490450226593971,0.1547631517696126
False,DSL,0.3,Statistic,40,False,0.5,Random,0.6962244775634869,0.16605756632127155,0.3538255546769478,0.31492128985085577,0.25372549019607843,0.20124543329092173
False,DSL,0.3,Statistic,40,False,0.5,GenFirst,0.6962244775634869,0.16605756632127155,0.3538255546769478,0.31492128985085577,0.25372549019607843,0.20124543329092173
False,DSL,0.3,Statistic,40,False,0.5,ImpFirst,0.6962244775634869,0.16605756632127155,0.3538255546769478,0.31492128985085577,0.25372549019607843,0.20124543329092173
False,DSL,0.5,Statistic,40,False,0.5,Random,0.7063589324618736,0.16337196705227225,0.3335566448801743,0.3138104767369568,0.25372549019607843,0.20124543329092173
False,DSL,0.5,Statistic,40,False,0.5,GenFirst,0.7063589324618736,0.16337196705227225,0.3335566448801743,0.3138104767369568,0.25372549019607843,0.20124543329092173
False,DSL,0.5,Statistic,40,False,0.5,ImpFirst,0.7063589324618736,0.16337196705227225,0.3335566448801743,0.3138104767369568,0.25372549019607843,0.20124543329092173
False,DSL,0.7,Statistic,40,False,0.5,Random,0.7226504804840482,0.14879970230155096,0.3009735488358251,0.28259182402069183,0.25372549019607843,0.20124543329092173
False,DSL,0.7,Statistic,40,False,0.5,GenFirst,0.7226504804840482,0.14879970230155096,0.3009735488358251,0.28259182402069183,0.25372549019607843,0.20124543329092173
False,DSL,0.7,Statistic,40,False,0.5,ImpFirst,0.7226504804840482,0.14879970230155096,0.3009735488358251,0.28259182402069183,0.25372549019607843,0.20124543329092173
GrowingWindow,easy,0.3,Statistic,40,False,0.5,Random,0.7812988350252555,0.15763383980454565,0.4144687965548532,0.32860714238403205,0.0229335333946357,0.06429479937479633
GrowingWindow,easy,0.3,Statistic,40,False,0.5,GenFirst,0.7667650552557178,0.1581156244416817,0.4352942049074947,0.3208117046552982,0.031175684581069747,0.07290132240145814
GrowingWindow,easy,0.3,Statistic,40,False,0.5,ImpFirst,0.7647270407916159,0.15586892538406547,0.44975150857776136,0.3263879183396015,0.020794409839007058,0.06399561043483454
GrowingWindow,easy,0.5,Statistic,40,False,0.5,Random,0.7543030526283964,0.15357686922409497,0.4705553662896605,0.32323121148028566,0.02083852845354697,0.06377213563533736
GrowingWindow,easy,0.5,Statistic,40,False,0.5,GenFirst,0.7463637619126636,0.15192555133798819,0.47609679159360313,0.31066096656992775,0.031175684581069747,0.07290132240145814
