adaptive,base,impostor_rate,len_attacks,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
SlidingWindow,CMU,0.7,,OCSVM,40,True,0.5,Random,0.43221764298286847,0.10061961211263025,0.3648716312455919,0.3654726545431443,0.7706930827886711,0.3261888084390223
SlidingWindow,CMU,0.7,,OCSVM,40,True,0.5,GenFirst,0.4692635035419071,0.07608331538258513,0.267976260890042,0.3606146225360642,0.7934967320261438,0.325635471810586
SlidingWindow,CMU,0.7,,OCSVM,40,True,0.5,ImpFirst,0.3796866778057873,0.14722730426138533,0.4645277881792751,0.3956761648836523,0.7760988562091503,0.3245325965342906
SlidingWindow,CMU,0.7,,OCSVM,40,True,1.0,Random,0.4272668562384949,0.09771288575893448,0.384620699287716,0.3759657594446478,0.760845588235294,0.32838590988937033
SlidingWindow,CMU,0.7,,OCSVM,40,True,1.0,GenFirst,0.4446095564619532,0.08732584318722489,0.38763818555103896,0.3948971715310876,0.7231427015250544,0.34477956275860977
SlidingWindow,CMU,0.7,,OCSVM,40,True,1.0,ImpFirst,0.3707952716496615,0.1445592453398195,0.5048637050666902,0.4140036745400651,0.7535457516339867,0.33619822143216616
False,CMU,0.3,5.0,OCSVM,40,False,0.0,SeriesAttack,0.4976258624130141,0.1351504189407554,0.4385009984855186,0.40374188446068415,0.5662472766884532,0.4271242855387519
False,CMU,0.3,5.0,OCSVM,40,False,0.5,SeriesAttack,0.4854829638527394,0.10536587254275441,0.44758118558428156,0.397083916771368,0.5814528867102398,0.4288671407244247
False,CMU,0.3,5.0,OCSVM,40,False,1.0,SeriesAttack,0.48239591849498975,0.12093487028339184,0.4856221063651404,0.42998752565951814,0.5495860566448801,0.4236311555404445
False,CMU,0.3,5.0,OCSVM,40,True,0.0,SeriesAttack,0.49239580541147876,0.13266603916955322,0.4419662867805283,0.40270542976733176,0.5732421023965141,0.4225998729407039
False,CMU,0.3,5.0,OCSVM,40,True,0.5,SeriesAttack,0.48350369713276065,0.09978646138687872,0.4076780632508186,0.389056907361551,0.6253145424836603,0.4163744052279657
False,CMU,0.3,5.0,OCSVM,40,True,1.0,SeriesAttack,0.48113756055319523,0.11242107454620481,0.4696802165842414,0.4321270636372138,0.5680446623093682,0.43052364405173227
False,CMU,0.5,5.0,OCSVM,40,False,0.0,SeriesAttack,0.47069104030501085,0.13362873251986898,0.4639270152505447,0.41546818111415007,0.5946909041394335,0.4260870659381688
False,CMU,0.5,5.0,OCSVM,40,False,0.5,SeriesAttack,0.481322848583878,0.11295461534641779,0.4777015250544663,0.3902279983931733,0.5596527777777778,0.4233081054290286
False,CMU,0.5,5.0,OCSVM,40,False,1.0,SeriesAttack,0.4680650871459695,0.1190407441969954,0.5151184640522877,0.42653049615771066,0.5487513616557734,0.4204034916399539
False,CMU,0.5,5.0,OCSVM,40,True,0.0,SeriesAttack,0.4791537309368191,0.12432922299913683,0.48629901960784305,0.4172985915418251,0.5553935185185185,0.4302368960914463
False,CMU,0.5,5.0,OCSVM,40,True,0.5,SeriesAttack,0.47687908496732034,0.10212635760211981,0.4850626361655774,0.40065524696015287,0.5611791938997822,0.42744219594784566
False,CMU,0.5,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4671541394335512,0.12389025396432862,0.49579793028322444,0.42452388921671674,0.5698937908496732,0.4262146181874261
False,CMU,0.7,5.0,OCSVM,40,False,0.0,SeriesAttack,0.45377182267478566,0.12546603956277752,0.5219539036700365,0.4103180512178255,0.5705024509803922,0.4289072477184418
False,CMU,0.7,5.0,OCSVM,40,False,0.5,SeriesAttack,0.4651185937709405,0.11280739693555299,0.526191189364437,0.39370588543908036,0.5435716230936819,0.42317491510503175
False,CMU,0.7,5.0,OCSVM,40,False,1.0,SeriesAttack,0.45773544819256545,0.10814875046312636,0.49534609707892147,0.41239608235803377,0.5891830065359478,0.4208383436997793
False,CMU,0.7,5.0,OCSVM,40,True,0.0,SeriesAttack,0.460622655175206,0.11625940142986932,0.4913717920461022,0.4246833318618615,0.5873828976034858,0.4287499076990035
False,CMU,0.7,5.0,OCSVM,40,True,0.5,SeriesAttack,0.46333815334344863,0.11194146753383181,0.49711590464207867,0.4003296698777238,0.576207788671024,0.4238389732749209
False,CMU,0.7,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4626369327608264,0.10703367489055791,0.5147383893803079,0.4180976695459531,0.5599877450980392,0.4279098409217303
GrowingWindow,CMU,0.3,5.0,OCSVM,40,False,0.0,SeriesAttack,0.464299704065571,0.14385162010552194,0.30488915396036137,0.3400759807129498,0.7665114379084967,0.26528093615455894
GrowingWindow,CMU,0.3,5.0,OCSVM,40,False,0.5,SeriesAttack,0.44706730479273044,0.11189017200557938,0.3207550962968919,0.3086903831907042,0.7851102941176472,0.2578866673140449
GrowingWindow,CMU,0.3,5.0,OCSVM,40,False,1.0,SeriesAttack,0.44073775031011875,0.14260342033918819,0.3909346300987168,0.3679406716411781,0.7275898692810457,0.2837311372394197
GrowingWindow,CMU,0.3,5.0,OCSVM,40,True,0.0,SeriesAttack,0.45167408596878406,0.15680517774497488,0.3354440393914079,0.3556361729045377,0.761207788671024,0.26677544240116413
GrowingWindow,CMU,0.3,5.0,OCSVM,40,True,0.5,SeriesAttack,0.4423839721295217,0.11896737097493158,0.3701544413618718,0.31839525254072754,0.745077614379085,0.267969940351208
GrowingWindow,CMU,0.3,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4281605542934877,0.15130698773034465,0.34214975197947334,0.3630588335973588,0.8015291394335512,0.2491080941591601
GrowingWindow,CMU,0.5,5.0,OCSVM,40,False,0.0,SeriesAttack,0.44057666122004363,0.15231665043862136,0.36086737472766883,0.34989286664821695,0.7579793028322441,0.2624006038167903
GrowingWindow,CMU,0.5,5.0,OCSVM,40,False,0.5,SeriesAttack,0.43907952069716777,0.1330524248781844,0.34409449891067545,0.3176830388518845,0.777746459694989,0.25704866019866845
GrowingWindow,CMU,0.5,5.0,OCSVM,40,False,1.0,SeriesAttack,0.42573052832244,0.15454813830299696,0.3618382352941176,0.37276133820016055,0.7867007080610022,0.25955281189813517
GrowingWindow,CMU,0.5,5.0,OCSVM,40,True,0.0,SeriesAttack,0.4490495642701525,0.15088216917996036,0.3272440087145969,0.33967301464539384,0.7746568627450979,0.27072468542052086
GrowingWindow,CMU,0.5,5.0,OCSVM,40,True,0.5,SeriesAttack,0.44033632897603486,0.12592135318696332,0.326525054466231,0.32131793195261027,0.7928022875816995,0.25910590489449287
GrowingWindow,CMU,0.5,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4250708061002179,0.15008753994784238,0.38885348583878,0.37730128557129977,0.7610049019607843,0.27186090479414554
GrowingWindow,CMU,0.7,5.0,OCSVM,40,False,0.0,SeriesAttack,0.4084247167518655,0.13822409305862568,0.42264539220433006,0.35532479288161245,0.7605051742919391,0.2752346770291429
GrowingWindow,CMU,0.7,5.0,OCSVM,40,False,0.5,SeriesAttack,0.4307416374993695,0.12113754996887212,0.34281547227794945,0.31633200601434946,0.7957012527233117,0.25527783176797986
GrowingWindow,CMU,0.7,5.0,OCSVM,40,False,1.0,SeriesAttack,0.41635219357589753,0.12597263843202208,0.40353335794624423,0.337393806462318,0.7637622549019608,0.26902562217943676
GrowingWindow,CMU,0.7,5.0,OCSVM,40,True,0.0,SeriesAttack,0.40397464968809155,0.1405552763213528,0.42125821696368604,0.3339239133941845,0.7707924836601308,0.2617845473533969
GrowingWindow,CMU,0.7,5.0,OCSVM,40,True,0.5,SeriesAttack,0.43426917293457595,0.12224182648011148,0.34383774345546686,0.31810829964202364,0.7876239106753812,0.2577200421011819
GrowingWindow,CMU,0.7,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4220097576126749,0.123502335383982,0.3831536873890293,0.3270213718313667,0.7728267973856209,0.26550099231088703
SlidingWindow,CMU,0.3,5.0,OCSVM,40,False,0.0,SeriesAttack,0.4471425323186159,0.11662721780976026,0.3213276804608074,0.3746370999432565,0.7843872549019607,0.3110373792624736
SlidingWindow,CMU,0.3,5.0,OCSVM,40,False,0.5,SeriesAttack,0.43758076117209244,0.09499965941184632,0.36379272602182816,0.3630087195440516,0.7610457516339869,0.32242487189378
SlidingWindow,CMU,0.3,5.0,OCSVM,40,False,1.0,SeriesAttack,0.44174081920115205,0.1107918613456122,0.32278333981120355,0.3686917844002381,0.7937350217864924,0.3039184221949784
SlidingWindow,CMU,0.3,5.0,OCSVM,40,True,0.0,SeriesAttack,0.45246799131667553,0.10440974983035156,0.32316586921850077,0.3780948295997739,0.7718981481481482,0.3235612287831866
SlidingWindow,CMU,0.3,5.0,OCSVM,40,True,0.5,SeriesAttack,0.4426369497160905,0.08940556504951744,0.36300905263753563,0.36611482887491054,0.7517170479302833,0.33000849894313833
SlidingWindow,CMU,0.3,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4407186564152508,0.11030371559695543,0.3522881773655767,0.38851465760869935,0.7662745098039215,0.3279403649715919
SlidingWindow,CMU,0.5,5.0,OCSVM,40,False,0.0,SeriesAttack,0.4447657952069717,0.10842185363889072,0.34679193899782135,0.3637871977174102,0.7636764705882354,0.3191531391214454
SlidingWindow,CMU,0.5,5.0,OCSVM,40,False,0.5,SeriesAttack,0.4373658769063181,0.1025115728486933,0.3617565359477124,0.36451211548788837,0.7635117102396515,0.3249031793460461
SlidingWindow,CMU,0.5,5.0,OCSVM,40,False,1.0,SeriesAttack,0.4189433551198258,0.12749038892425618,0.41634123093681913,0.3898268979455616,0.7457720588235294,0.3322376492608763
SlidingWindow,CMU,0.5,5.0,OCSVM,40,True,0.0,SeriesAttack,0.44604030501089326,0.11163318463718816,0.33939814814814817,0.3712218658589521,0.7685212418300652,0.32699427739088666
SlidingWindow,CMU,0.5,5.0,OCSVM,40,True,0.5,SeriesAttack,0.4358183551198258,0.10807396855537603,0.37677423747276684,0.36750913646640143,0.7515890522875819,0.33434734060051974
SlidingWindow,CMU,0.5,5.0,OCSVM,40,True,1.0,SeriesAttack,0.4380467047930283,0.11212214568639411,0.36431917211328974,0.38625196120521516,0.7595874183006537,0.3377768332150415
SlidingWindow,CMU,0.7,5.0,OCSVM,40,False,0.0,SeriesAttack,0.4295829105415875,0.10523335985618097,0.3364877736880668,0.3556348227132439,0.8043464052287581,0.2957886168784681
SlidingWindow,CMU,0.7,5.0,OCSVM,40,False,0.5,SeriesAttack,0.43635995433383656,0.09555008539021488,0.35418504775934223,0.3610016688224483,0.7730950435729846,0.3184215583489204
SlidingWindow,CMU,0.7,5.0,OCSVM,40,False,1.0,SeriesAttack,0.441048887475116,0.07991773534292958,0.3524052206924694,0.36498762627977094,0.7654970043572985,0.3337217587195989
SlidingWindow,CMU,0.7,5.0,OCSVM,40,True,0.0,SeriesAttack,0.430124940348989,0.10858665089453315,0.39028252670942937,0.38042272805749616,0.7494675925925927,0.3443784997222054
SlidingWindow,CMU,0.7,5.0,OCSVM,40,True,0.5,SeriesAttack,0.43419543296711544,0.09910749579424634,0.3394481863533508,0.3503656130243485,0.7921609477124184,0.3071165347992201
SlidingWindow,CMU,0.7,5.0,OCSVM,40,True,1.0,SeriesAttack,0.42489923855560385,0.09697963167427061,0.421480117660034,0.37885989709731066,0.7287214052287583,0.342900431109007
